setting,shape,seed,method,half,cells,lo_ratio,cov,seconds
n23_het,trunc_laplace,312005,Dlow,2.666536450284608,26,,1.0,
n23_het,trunc_laplace,312005,S,2.6718642007518314,26,,1.0,
n23_het,trunc_laplace,312011,CP_PAC,2.4039724397498627,14,,0.9843488380926272,
n23_het,trunc_laplace,312011,Oracle,2.1440370137260456,14,,0.9571559500223152,
n23_het,trunc_laplace,312011,Oracle04,2.171798793288618,14,,0.960424154110028,
n23_het,trunc_laplace,312011,Plug,2.058336572960498,14,,0.9464488224545335,
n23_het,trunc_laplace,312011,Dlow,2.182719970194503,14,,0.9616841147610696,
n23_het,trunc_laplace,312011,S,2.187081053404065,14,,0.9621832504016924,
n23_het,trunc_laplace,312010,CP_PAC,2.5446319293926387,21,,0.9962636216796183,
n23_het,trunc_laplace,312010,Oracle,2.299978043536161,21,,0.9743450742780486,
n23_het,trunc_laplace,312010,Oracle04,2.328476116960296,21,,0.9771952500295348,
n23_het,trunc_laplace,312010,Plug,2.307246215074536,21,,0.9750800531077656,
n23_het,trunc_laplace,312010,Dlow,2.3920597418953564,21,,0.9832571527945122,
n23_het,trunc_laplace,312010,S,2.3968390868040483,21,,0.9836967642833518,
n23_het,trunc_laplace,312008,CP_PAC,3.05343618489683,28,,1.0,
n23_het,trunc_laplace,312008,Oracle,2.8554626342914435,28,,1.0,
n23_het,trunc_laplace,312008,Oracle04,2.887352460391725,28,,1.0,
n23_het,trunc_laplace,312008,Plug,2.87289206758319,28,,1.0,
n23_het,trunc_laplace,312008,Dlow,2.946881325677344,28,,1.0,
n23_het,trunc_laplace,312008,S,2.952769206324186,28,,1.0,
n23_het,trunc_laplace,312009,CP_PAC,2.6898959718085447,27,,1.0,
n23_het,trunc_laplace,312009,Oracle,2.460913481457105,27,,0.9893835977066884,
n23_het,trunc_laplace,312009,Oracle04,2.490151693526645,27,,0.9918549687880428,
n23_het,trunc_laplace,312009,Plug,2.4958504480937997,27,,0.9923279434306588,
n23_het,trunc_laplace,312009,Dlow,2.566035886346385,27,,0.9979282764579916,
n23_het,trunc_laplace,312009,S,2.5711628362858603,27,,0.998321529024938,
n23_het,trunc_laplace,312012,CP_PAC,2.2292006658003687,16,,0.966888855451459,
n23_het,trunc_laplace,312012,Oracle,1.933064289320997,16,,0.928970749755202,
n23_het,trunc_laplace,312012,Oracle04,1.9598854865809356,16,,0.9329073440156456,
n23_het,trunc_laplace,312012,Plug,1.938002714656632,16,,0.929703867356212,
n23_het,trunc_laplace,312012,Dlow,2.043993662263547,16,,0.9445615003922654,
n23_het,trunc_laplace,312012,S,2.048077569756341,16,,0.9451017625033372,
n23_het,trunc_laplace,312013,CP_PAC,2.334900945589196,16,,0.9778261966867988,
n23_het,trunc_laplace,312013,Oracle,2.059372634301637,16,,0.9465840629956644,
n23_het,trunc_laplace,312013,Oracle04,2.086700143111694,16,,0.9500989546573272,
n23_het,trunc_laplace,312013,Plug,2.036821568981566,16,,0.9436071130766188,
n23_het,trunc_laplace,312013,Dlow,2.143264406498605,16,,0.9570636358515344,
n23_het,trunc_laplace,312013,S,2.147546657334474,16,,0.957574360879959,
n23_het,trunc_laplace,312014,CP_PAC,2.3565482232983217,18,,0.9799211994543976,
n23_het,trunc_laplace,312014,Oracle,2.085206373116813,18,,0.9499094020523788,
n23_het,trunc_laplace,312014,Oracle04,2.112682478242174,18,,0.9533491858010046,
n23_het,trunc_laplace,312014,Plug,2.1026938148341454,18,,0.9521100764605293,
n23_het,trunc_laplace,312014,Dlow,2.194501553236176,18,,0.9630273420558116,
n23_het,trunc_laplace,312014,S,2.1988861760956646,18,,0.9635230366488527,
n23_het,trunc_laplace,312015,CP_PAC,2.41205077503838,17,,0.9850814598767692,
n23_het,trunc_laplace,312015,Oracle,2.150791328473178,17,,0.9579598221598422,
n23_het,trunc_laplace,312015,Oracle04,2.178588657225368,17,,0.9612091780361672,
n23_het,trunc_laplace,312015,Plug,2.1257500398026146,17,,0.9549508670116836,
n23_het,trunc_laplace,312015,Dlow,2.227882924649722,17,,0.966744748510926,
n23_het,trunc_laplace,312015,S,2.232334243622487,17,,0.9672307461073376,
n23_het,trunc_laplace,312016,CP_PAC,2.435266821058041,18,,0.9871528767519976,
n23_het,trunc_laplace,312016,Oracle,2.1784773850825707,18,,0.9611963578392082,
n23_het,trunc_laplace,312016,Oracle04,2.206497269552177,18,,0.9643781285300004,
n23_het,trunc_laplace,312016,Plug,2.169803055894164,18,,0.9601923536551896,
n23_het,trunc_laplace,312016,Dlow,2.2656462353328037,18,,0.9707970163874288,
n23_het,trunc_laplace,312016,S,2.27017300555099,18,,0.9712721441035476,
n23_het,trunc_laplace,312018,CP_PAC,2.134158739620096,14,,0.955970031155818,
n23_het,trunc_laplace,312018,Oracle,1.816129911657424,14,,0.9104610385007192,
n23_het,trunc_laplace,312018,Oracle04,1.842576475770345,14,,0.9148470155240718,
n23_het,trunc_laplace,312018,Plug,1.8018543850782287,14,,0.9080427794005624,
n23_het,trunc_laplace,312018,Dlow,1.9211619980564008,14,,0.9271882381020378,
n23_het,trunc_laplace,312018,S,1.925000487394008,14,,0.9277655174961256,
n23_het,trunc_laplace,312017,CP_PAC,2.1864822723592154,15,,0.962114852978294,
n23_het,trunc_laplace,312017,Oracle,1.8823163130601448,15,,0.9212142317901236,
n23_het,trunc_laplace,312017,Oracle04,1.90915947560706,15,,0.925368165540287,
n23_het,trunc_laplace,312017,Plug,1.8836940663445003,15,,0.9214302801547364,
n23_het,trunc_laplace,312017,Dlow,1.9923018627758815,15,,0.9375204821590212,
n23_het,trunc_laplace,312017,S,1.996282489847048,15,,0.9380762832155732,
n23_het,trunc_laplace,312020,CP_PAC,2.187267918180384,15,,0.962204586804018,
n23_het,trunc_laplace,312020,Oracle,1.8819139944039176,15,,0.9211510847725366,
n23_het,trunc_laplace,312020,Oracle04,1.9084690168476095,15,,0.9252627690882936,
n23_het,trunc_laplace,312020,Plug,1.899766090038344,15,,0.9239277649347954,
n23_het,trunc_laplace,312020,Dlow,2.001563298317236,15,,0.938810071644181,
n23_het,trunc_laplace,312020,S,2.005562429773568,15,,0.9393630829716192,
n23_het,trunc_laplace,312019,CP_PAC,2.599608288101351,18,,1.0,
n23_het,trunc_laplace,312019,Oracle,2.3632467283991554,18,,0.9805599491117436,
n23_het,trunc_laplace,312019,Oracle04,2.3923551719530987,18,,0.983284390497322,
n23_het,trunc_laplace,312019,Plug,2.319354360542296,18,,0.9762921588131346,
n23_het,trunc_laplace,312019,Dlow,2.420540828626638,18,,0.9858447960784074,
n23_het,trunc_laplace,312019,S,2.4253770788602598,18,,0.986276608260096,
n23_het,trunc_laplace,312021,CP_PAC,2.419004584091619,16,,0.9857071735912376,
n23_het,trunc_laplace,312021,Oracle,2.1564709451243798,16,,0.9586314183393816,
n23_het,trunc_laplace,312021,Oracle04,2.184169452372921,16,,0.961850263182344,
n23_het,trunc_laplace,312021,Plug,2.122186963892391,16,,0.954516305989996,
n23_het,trunc_laplace,312021,Dlow,2.229295203992875,16,,0.9668991864470416,
n23_het,trunc_laplace,312021,S,2.2337493447054038,16,,0.9673847755706566,
n23_het,trunc_laplace,312025,CP_PAC,2.168605611008892,13,,0.9600530413070572,
n23_het,trunc_laplace,312025,Oracle,1.859228877530713,13,,0.9175472654191936,
n23_het,trunc_laplace,312025,Oracle04,1.885831543325185,13,,0.921764848497046,
n23_het,trunc_laplace,312025,Plug,1.807564962837621,13,,0.9090144684149268,
n23_het,trunc_laplace,312025,Dlow,1.937861849398887,13,,0.9296830079498482,
n23_het,trunc_laplace,312025,S,1.941733705106109,13,,0.9302552403681968,
n23_het,trunc_laplace,312022,CP_PAC,2.445924001517941,22,,0.9880870793636476,
n23_het,trunc_laplace,312022,Oracle,2.1890287832981365,22,,0.9624054399996408,
n23_het,trunc_laplace,312022,Oracle04,2.2171080997726293,22,,0.9655589629192592,
n23_het,trunc_laplace,312022,Plug,2.2368643989064405,22,,0.96772303977302,
n23_het,trunc_laplace,312022,Dlow,2.311364889136464,22,,0.975494078821469,
n23_het,trunc_laplace,312022,S,2.3159830054073693,22,,0.9759562001338132,
n23_het,trunc_laplace,312026,CP_PAC,2.7256577314435573,20,,1.0,
n23_het,trunc_laplace,312026,Oracle,2.503192916696048,20,,0.9929332099490528,
n23_het,trunc_laplace,312026,Oracle04,2.5331095848059904,20,,0.995351984110686,
n23_het,trunc_laplace,312026,Plug,2.462131632099056,20,,0.989488073999689,
n23_het,trunc_laplace,312026,Dlow,2.5568473241905285,20,,0.9972182024994032,
n23_het,trunc_laplace,312026,S,2.5619559153461537,20,,0.9976138242137264,
n23_het,trunc_laplace,312024,CP_PAC,2.571223034065617,20,,0.9983261338971384,
n23_het,trunc_laplace,312024,Oracle,2.330251859981407,20,,0.9773700588961424,
n23_het,trunc_laplace,312024,Oracle04,2.358829720564081,20,,0.9801392576381184,
n23_het,trunc_laplace,312024,Plug,2.3177357255401643,20,,0.9761310077648092,
n23_het,trunc_laplace,312024,Dlow,2.4086973147351927,20,,0.9847780848004192,
n23_het,trunc_laplace,312024,S,2.4135099015808037,20,,0.9852131306783471,
n23_het,trunc_laplace,312023,CP_PAC,2.561300730279781,22,,0.9975632028567204,
n23_het,trunc_laplace,312023,Oracle,2.3203223802359125,22,,0.9763884047717336,
n23_het,trunc_laplace,312023,Oracle04,2.3491997625833614,22,,0.9792153193943064,
n23_het,trunc_laplace,312023,Plug,2.34373232539469,22,,0.9786866056457106,
n23_het,trunc_laplace,312023,Dlow,2.4217067646652874,22,,0.9859490978601252,
n23_het,trunc_laplace,312023,S,2.4265453444437663,22,,0.9863805924425426,
n23_het,trunc_laplace,312027,CP_PAC,2.9494374716994853,29,,1.0,
n23_het,trunc_laplace,312027,Oracle,2.7436005489241544,29,,1.0,
n23_het,trunc_laplace,312027,Oracle04,2.774835913074924,29,,1.0,
n23_het,trunc_laplace,312027,Plug,2.759682522018845,29,,1.0,
n23_het,trunc_laplace,312027,Dlow,2.827496336915015,29,,1.0,
n23_het,trunc_laplace,312027,S,2.8331456858779607,29,,1.0,
n23_het,trunc_laplace,312034,CP_PAC,1.95643069526397,11,,0.9324064359682698,
n23_het,trunc_laplace,312034,Oracle,1.5859162202900408,11,,0.8667098693576061,
n23_het,trunc_laplace,312034,Oracle04,1.6121740494420496,11,,0.8722469779035791,
n23_het,trunc_laplace,312034,Plug,1.544526825307582,11,,0.857668062679898,
n23_het,trunc_laplace,312034,Dlow,1.693427971772344,11,,0.8884514191118105,
n23_het,trunc_laplace,312034,S,1.69681144761677,11,,0.8890968549841334,
n23_het,trunc_laplace,312032,CP_PAC,2.0750012201644457,14,,0.9486064834056392,
n23_het,trunc_laplace,312032,Oracle,1.742815736412417,14,,0.897650351641778,
n23_het,trunc_laplace,312032,Oracle04,1.769248220456625,14,,0.902382396569278,
n23_het,trunc_laplace,312032,Plug,1.7722325592407704,14,,0.9029085139583176,
n23_het,trunc_laplace,312032,Dlow,1.8794902344067843,14,,0.920770095725223,
n23_het,trunc_laplace,312032,S,1.883245463394348,14,,0.9213599678761644,
n23_het,trunc_laplace,312028,CP_PAC,3.05135492081458,30,,1.0,
n23_het,trunc_laplace,312028,Oracle,2.85349015577114,30,,1.0,
n23_het,trunc_laplace,312028,Oracle04,2.8855902646745664,30,,1.0,
n23_het,trunc_laplace,312028,Plug,2.856257780571701,30,,1.0,
n23_het,trunc_laplace,312028,Dlow,2.926490916445765,30,,1.0,
n23_het,trunc_laplace,312028,S,2.932338056973604,30,,1.0,
n23_het,trunc_laplace,312029,CP_PAC,2.734791816159821,27,,1.0,
n23_het,trunc_laplace,312029,Oracle,2.5125423489016456,27,,0.993697238897948,
n23_het,trunc_laplace,312029,Oracle04,2.5424172318713065,27,,0.996089246318234,
n23_het,trunc_laplace,312029,Plug,2.5408857954837685,27,,0.99596843208727,
n23_het,trunc_laplace,312029,Dlow,2.610541597715645,27,,1.0,
n23_het,trunc_laplace,312029,S,2.6157574702440143,27,,1.0,
n23_het,trunc_laplace,312030,CP_PAC,2.722802450640133,28,,1.0,
n23_het,trunc_laplace,312030,Oracle,2.500901660764418,28,,0.9927448306738342,
n23_het,trunc_laplace,312030,Oracle04,2.530999166270498,28,,0.9951838192791452,
n23_het,trunc_laplace,312030,Plug,2.537881288834271,28,,0.9957308466582612,
n23_het,trunc_laplace,312030,Dlow,2.6052779786665403,28,,1.0,
n23_het,trunc_laplace,312030,S,2.6104833344630483,28,,1.0,
n23_het,trunc_laplace,312031,CP_PAC,2.926392027536464,28,,1.0,
n23_het,trunc_laplace,312031,Oracle,2.721948891201029,28,,1.0,
n23_het,trunc_laplace,312031,Oracle04,2.753349889075289,28,,1.0,
n23_het,trunc_laplace,312031,Plug,2.726160474866845,28,,1.0,
n23_het,trunc_laplace,312031,Dlow,2.7986475122898824,28,,1.0,
n23_het,trunc_laplace,312031,S,2.804239221186119,28,,1.0,
n23_het,trunc_laplace,312033,CP_PAC,2.537609825841185,26,,0.9957093436569822,
n23_het,trunc_laplace,312033,Oracle,2.293453645067126,26,,0.9736805453569816,
n23_het,trunc_laplace,312033,Oracle04,2.322030432011388,26,,0.976557992047006,
n23_het,trunc_laplace,312033,Plug,2.3491515893161456,26,,0.9792106740824178,
n23_het,trunc_laplace,312033,Dlow,2.416771837964818,26,,0.9855067623370696,
n23_het,trunc_laplace,312033,S,2.4216005577400592,26,,0.9859396020988758,
n23_het,trunc_laplace,312035,CP_PAC,2.850673201101105,27,,1.0,
n23_het,trunc_laplace,312035,Oracle,2.6387078279184206,27,,1.0,
n23_het,trunc_laplace,312035,Oracle04,2.6694276166503657,27,,1.0,
n23_het,trunc_laplace,312035,Plug,2.6478834601465238,27,,1.0,
n23_het,trunc_laplace,312035,Dlow,2.720925415353737,27,,1.0,
n23_het,trunc_laplace,312035,S,2.726361835190182,27,,1.0,
n23_het,trunc_laplace,312037,CP_PAC,2.12459623429533,14,,0.954810322985672,
n23_het,trunc_laplace,312037,Oracle,1.804349903994696,14,,0.9084681189681912,
n23_het,trunc_laplace,312037,Oracle04,1.8308480547732733,14,,0.912916861386541,
n23_het,trunc_laplace,312037,Plug,1.8155694161029643,14,,0.9103667687253614,
n23_het,trunc_laplace,312037,Dlow,1.9261789965271208,14,,0.9279422929988784,
n23_het,trunc_laplace,312037,S,1.93002750984769,14,,0.9285180560493268,
n23_het,trunc_laplace,312038,CP_PAC,2.3428957032090514,15,,0.978605436038814,
n23_het,trunc_laplace,312038,Oracle,2.071453912701117,15,,0.9481503313072271,
n23_het,trunc_laplace,312038,Oracle04,2.0991298975976123,15,,0.9516648328030162,
n23_het,trunc_laplace,312038,Plug,2.035683408259548,15,,0.9434550010444802,
n23_het,trunc_laplace,312038,Dlow,2.1439442007787144,15,,0.9571448642950696,
n23_het,trunc_laplace,312038,S,2.1482278098462677,15,,0.957655388831969,
n23_het,trunc_laplace,312039,CP_PAC,2.2371298981485466,15,,0.967751819578174,
n23_het,trunc_laplace,312039,Oracle,1.9428389429084083,15,,0.93041816301837,
n23_het,trunc_laplace,312039,Oracle04,1.9695104996317068,15,,0.9342933866621744,
n23_het,trunc_laplace,312039,Plug,1.9186677337865528,15,,0.9268118790611836,
n23_het,trunc_laplace,312039,Dlow,2.032475870107344,15,,0.9430253496141452,
n23_het,trunc_laplace,312039,S,2.0365367650054544,15,,0.9435690667512726,
n23_het,trunc_laplace,312036,CP_PAC,2.578087700955959,22,,0.998849359582044,
n23_het,trunc_laplace,312036,Oracle,2.3378438006516378,22,,0.978113789210517,
n23_het,trunc_laplace,312036,Oracle04,2.366583827657562,22,,0.9808765034227194,
n23_het,trunc_laplace,312036,Plug,2.353783170980213,22,,0.9796562281413131,
n23_het,trunc_laplace,312036,Dlow,2.4339392169372784,22,,0.987035770618149,
n23_het,trunc_laplace,312036,S,2.4388022372042046,22,,0.9874639411825648,
n23_het,trunc_laplace,312040,CP_PAC,2.357009071597793,18,,0.9799652876877736,
n23_het,trunc_laplace,312040,Oracle,2.085563529208536,18,,0.9499547504017256,
n23_het,trunc_laplace,312040,Oracle04,2.112941113823883,18,,0.95338109879849,
n23_het,trunc_laplace,312040,Plug,2.094157503393144,18,,0.9510408546947098,
n23_het,trunc_laplace,312040,Dlow,2.1893716898795708,18,,0.9624445107654188,
n23_het,trunc_laplace,312040,S,2.1937460632516044,18,,0.9629417024829128,
n23_het,trunc_laplace,312041,CP_PAC,2.157745606868367,16,,0.9587815970707728,
n23_het,trunc_laplace,312041,Oracle,1.845601036250691,16,,0.915340951559739,
n23_het,trunc_laplace,312041,Oracle04,1.8720901124064624,16,,0.9196008984860976,
n23_het,trunc_laplace,312041,Plug,1.8884811267863195,16,,0.9221785401942412,
n23_het,trunc_laplace,312041,Dlow,1.9854696976460875,16,,0.936561134804312,
n23_het,trunc_laplace,312041,S,1.989436674024064,16,,0.9371189951409022,
n23_het,trunc_laplace,312043,CP_PAC,2.2777007474012128,16,,0.9720573020966444,
n23_het,trunc_laplace,312043,Oracle,1.9924137932949828,16,,0.937536142179406,
n23_het,trunc_laplace,312043,Oracle04,2.019595907619599,16,,0.9412855235460064,
n23_het,trunc_laplace,312043,Plug,1.9863407698423916,16,,0.9366838281288196,
n23_het,trunc_laplace,312043,Dlow,2.0907330777632063,16,,0.9506092430795618,
n23_het,trunc_laplace,312043,S,2.0949103707946604,16,,0.951135538896279,
n23_het,trunc_laplace,312042,CP_PAC,2.843660422497776,23,,1.0,
n23_het,trunc_laplace,312042,Oracle,2.6311995420819705,23,,1.0,
n23_het,trunc_laplace,312042,Oracle04,2.661967563632446,23,,1.0,
n23_het,trunc_laplace,312042,Plug,2.609434178692502,23,,1.0,
n23_het,trunc_laplace,312042,Dlow,2.693142270362799,23,,1.0,
n23_het,trunc_laplace,312042,S,2.6985231793646967,23,,1.0,
n23_het,trunc_laplace,312044,CP_PAC,2.5826376909544235,22,,0.9991941015406388,
n23_het,trunc_laplace,312044,Oracle,2.343376499323777,22,,0.9786520918343212,
n23_het,trunc_laplace,312044,Oracle04,2.37212351412825,22,,0.9813995665782352,
n23_het,trunc_laplace,312044,Plug,2.354561182420578,22,,0.97973086122816,
n23_het,trunc_laplace,312044,Dlow,2.437426251492593,22,,0.9873430110783068,
n23_het,trunc_laplace,312044,S,2.4422962388684737,22,,0.9877702368016316,
n23_het,trunc_laplace,312045,CP_PAC,2.4707534591810125,22,,0.9902237537321944,
n23_het,trunc_laplace,312045,Oracle,2.215451798814116,22,,0.9653754998900224,
n23_het,trunc_laplace,312045,Oracle04,2.243320497208249,22,,0.9684206187384712,
n23_het,trunc_laplace,312045,Plug,2.2576750903968588,22,,0.9699548959917323,
n23_het,trunc_laplace,312045,Dlow,2.3338207301096827,22,,0.9777204102050784,
n23_het,trunc_laplace,312045,S,2.338483713240452,22,,0.978176208343312,
n23_het,trunc_laplace,312048,CP_PAC,2.387142402093775,17,,0.982802555172785,
n23_het,trunc_laplace,312048,Oracle,2.1204747077901525,17,,0.9543069000185318,
n23_het,trunc_laplace,312048,Oracle04,2.148156901619488,17,,0.9576469564766504,
n23_het,trunc_laplace,312048,Plug,2.097038616928212,17,,0.9514027954729354,
n23_het,trunc_laplace,312048,Dlow,2.2019108749436835,17,,0.9638636688532144,
n23_het,trunc_laplace,312048,S,2.2063103016575067,17,,0.9643572042704848,
n23_het,trunc_laplace,312046,CP_PAC,2.755069126200411,24,,1.0,
n23_het,trunc_laplace,312046,Oracle,2.534326650010655,24,,0.9954487955580124,
n23_het,trunc_laplace,312046,Oracle04,2.564159022902716,24,,0.997783788701934,
n23_het,trunc_laplace,312046,Plug,2.535505469148466,24,,0.995542447629166,
n23_het,trunc_laplace,312046,Dlow,2.613974682573191,24,,1.0,
n23_het,trunc_laplace,312046,S,2.6191974144188044,24,,1.0,
n23_het,trunc_laplace,312049,CP_PAC,2.4027354339024845,15,,0.984236108397838,
n23_het,trunc_laplace,312049,Oracle,2.138680460517369,15,,0.9565143951250998,
n23_het,trunc_laplace,312049,Oracle04,2.166319203515255,15,,0.9597865537937358,
n23_het,trunc_laplace,312049,Plug,2.089284912794393,15,,0.9504262532928544,
n23_het,trunc_laplace,312049,Dlow,2.199925352425492,15,,0.9636401866675884,
n23_het,trunc_laplace,312049,S,2.2043208120574014,15,,0.9641343003189048,
n23_het,trunc_laplace,312050,CP_PAC,2.2340095934196773,13,,0.9674130781120872,
n23_het,trunc_laplace,312050,Oracle,1.9394347791948447,13,,0.929915754408896,
n23_het,trunc_laplace,312050,Oracle04,1.9664190803165813,13,,0.9338497251868136,
n23_het,trunc_laplace,312050,Plug,1.8522315970117424,13,,0.9164183405790638,
n23_het,trunc_laplace,312050,Dlow,1.991330026610032,13,,0.9373844372331832,
n23_het,trunc_laplace,312050,S,1.9953087119486608,13,,0.937940531146074,
n23_het,trunc_laplace,312047,CP_PAC,2.663075879664616,27,,1.0,
n23_het,trunc_laplace,312047,Oracle,2.431734890207717,27,,0.986840971473878,
n23_het,trunc_laplace,312047,Oracle04,2.4609022839582577,27,,0.9893826367226044,
n23_het,trunc_laplace,312047,Plug,2.4759845697334595,27,,0.9906668976914336,
n23_het,trunc_laplace,312047,Dlow,2.5430155747683507,27,,0.9961363968774491,
n23_het,trunc_laplace,312047,S,2.548096530033441,27,,0.9965356021300424,
n23_het,trunc_laplace,312052,CP_PAC,2.338767495220199,18,,0.9782038760187172,
n23_het,trunc_laplace,312052,Oracle,2.0642537621548858,18,,0.9472192503560152,
n23_het,trunc_laplace,312052,Oracle04,2.091563603760773,18,,0.9507140635017536,
n23_het,trunc_laplace,312052,Plug,2.088751899070942,18,,0.9503588321832386,
n23_het,trunc_laplace,312052,Dlow,2.178581569040216,18,,0.9612083614167508,
n23_het,trunc_laplace,312052,S,2.1829343837077597,18,,0.9617087079693918,
n23_het,trunc_laplace,312051,CP_PAC,2.241274299181142,22,,0.9682000360911864,
n23_het,trunc_laplace,312051,Oracle,1.9472074440478009,22,,0.931060286815085,
n23_het,trunc_laplace,312051,Oracle04,1.9739321547111208,22,,0.9349254741394656,
n23_het,trunc_laplace,312051,Plug,2.042026147747,22,,0.9443003943474708,
n23_het,trunc_laplace,312051,Dlow,2.114081500335238,22,,0.953521708261528,
n23_het,trunc_laplace,312051,S,2.1183054436081514,22,,0.9540410651376838,
n23_het,trunc_laplace,312053,CP_PAC,2.773831113046384,26,,1.0,
n23_het,trunc_laplace,312053,Oracle,2.55401257326089,26,,0.9969977613571775,
n23_het,trunc_laplace,312053,Oracle04,2.583931987649252,26,,0.9992918688059612,
n23_het,trunc_laplace,312053,Plug,2.5684073620909467,26,,0.9981104372354056,
n23_het,trunc_laplace,312053,Dlow,2.641918103507061,26,,1.0,
n23_het,trunc_laplace,312053,S,2.647196666419195,26,,1.0,
n23_het,trunc_laplace,312054,CP_PAC,2.7499435715547937,27,,1.0,
n23_het,trunc_laplace,312054,Oracle,2.5281103779390866,27,,0.9949530305062866,
n23_het,trunc_laplace,312054,Oracle04,2.558040917437889,27,,0.9973108260806643,
n23_het,trunc_laplace,312054,Plug,2.557506208147737,27,,0.9972693465638324,
n23_het,trunc_laplace,312054,Dlow,2.626451975866301,27,,1.0,
n23_het,trunc_laplace,312054,S,2.6316996373936985,27,,1.0,
n23_het,trunc_laplace,312055,CP_PAC,2.396819351148433,15,,0.9836949534697808,
n23_het,trunc_laplace,312055,Oracle,2.131850754662025,15,,0.9556911846596524,
n23_het,trunc_laplace,312055,Oracle04,2.1595462243334818,15,,0.9589934031563296,
n23_het,trunc_laplace,312055,Plug,2.073832412432981,15,,0.9484563715544811,
n23_het,trunc_laplace,312055,Dlow,2.189509076109731,15,,0.9624601606278248,
n23_het,trunc_laplace,312055,S,2.193883723980001,15,,0.9629573122264944,
n23_het,trunc_laplace,312056,CP_PAC,2.585052286863461,20,,0.9993763863277478,
n23_het,trunc_laplace,312056,Oracle,2.3446567504490554,20,,0.9787762116078678,
n23_het,trunc_laplace,312056,Oracle04,2.3732429311900907,20,,0.9815048965654845,
n23_het,trunc_laplace,312056,Plug,2.331000370089515,20,,0.9774436472737008,
n23_het,trunc_laplace,312056,Dlow,2.423962114269649,20,,0.9861504962719674,
n23_het,trunc_laplace,312056,S,2.428805200245636,20,,0.98658137687989,
n23_het,trunc_laplace,312057,CP_PAC,2.8559255775751566,28,,1.0,
n23_het,trunc_laplace,312057,Oracle,2.6443103414962,28,,1.0,
n23_het,trunc_laplace,312057,Oracle04,2.674950493372798,28,,1.0,
n23_het,trunc_laplace,312057,Plug,2.6615616853190978,28,,1.0,
n23_het,trunc_laplace,312057,Dlow,2.732207098428268,28,,1.0,
n23_het,trunc_laplace,312057,S,2.7376660591125104,28,,1.0,
n23_het,trunc_laplace,312058,CP_PAC,2.452439808314073,21,,0.9886531569467214,
n23_het,trunc_laplace,312058,Oracle,2.1980674425769458,21,,0.9634306484529302,
n23_het,trunc_laplace,312058,Oracle04,2.2261725393806997,21,,0.9665574067420868,
n23_het,trunc_laplace,312058,Plug,2.23233520028058,21,,0.9672308503134864,
n23_het,trunc_laplace,312058,Dlow,2.3115701792571515,21,,0.9755146689116962,
n23_het,trunc_laplace,312058,S,2.316188705698537,21,,0.9759767322187084,
n23_het,trunc_laplace,312062,CP_PAC,2.611314321086681,18,,1.0,
n23_het,trunc_laplace,312062,Oracle,2.3752658634424364,18,,0.9816949298948234,
n23_het,trunc_laplace,312062,Oracle04,2.40423077496211,18,,0.9843723621087712,
n23_het,trunc_laplace,312062,Plug,2.324571268457162,18,,0.9768097056341212,
n23_het,trunc_laplace,312062,Dlow,2.428268283736337,18,,0.9865337155950962,
n23_het,trunc_laplace,312062,S,2.4331199734561006,18,,0.9869634253259516,
n23_het,trunc_laplace,312061,CP_PAC,2.769795201872131,20,,1.0,
n23_het,trunc_laplace,312061,Oracle,2.5502620925981434,20,,0.9967051061076756,
n23_het,trunc_laplace,312061,Oracle04,2.5799487788984115,20,,0.9989905668175608,
n23_het,trunc_laplace,312061,Plug,2.5069807353250906,20,,0.9932436458877838,
n23_het,trunc_laplace,312061,Dlow,2.602188816077622,20,,1.0,
n23_het,trunc_laplace,312061,S,2.6073879997149514,20,,1.0,
n23_het,trunc_laplace,312060,CP_PAC,2.61678474574221,23,,1.0,
n23_het,trunc_laplace,312060,Oracle,2.379505745103775,23,,0.9820919239012952,
n23_het,trunc_laplace,312060,Oracle04,2.4082280199392048,23,,0.9847355447416328,
n23_het,trunc_laplace,312060,Plug,2.399836311215581,23,,0.9839713375771852,
n23_het,trunc_laplace,312060,Dlow,2.4785061228293825,23,,0.9908796443258128,
n23_het,trunc_laplace,312060,S,2.4834581879521043,23,,0.991295831361236,
n23_het,trunc_laplace,312059,CP_PAC,2.773806149439443,28,,1.0,
n23_het,trunc_laplace,312059,Oracle,2.554265920494688,28,,0.997017489146963,
n23_het,trunc_laplace,312059,Oracle04,2.5843120261128907,28,,0.9993205507061538,
n23_het,trunc_laplace,312059,Plug,2.583490258989816,28,,0.9992585167914528,
n23_het,trunc_laplace,312059,Dlow,2.651673060399161,28,,1.0,
n23_het,trunc_laplace,312059,S,2.6569711137540883,28,,1.0,
n23_het,trunc_laplace,312064,CP_PAC,2.562597697264227,20,,0.9976633764789912,
n23_het,trunc_laplace,312064,Oracle,2.320770576895233,20,,0.976432934100036,
n23_het,trunc_laplace,312064,Oracle04,2.34946176430845,20,,0.979240579936902,
n23_het,trunc_laplace,312064,Plug,2.319832821228079,20,,0.9763397422094262,
n23_het,trunc_laplace,312064,Dlow,2.4076372591226973,20,,0.9846819645664217,
n23_het,trunc_laplace,312064,S,2.412447727972965,20,,0.985117300543256,
n23_het,trunc_laplace,312063,CP_PAC,2.6803261737808124,27,,1.0,
n23_het,trunc_laplace,312063,Oracle,2.454711739178853,27,,0.9888496339637872,
