shape,seed,method,k,p_k,half,cov
laplace,41114,SF_k106,106,0.9187206599719125,3.5481988195002385,0.993381661302283
laplace,41114,SF_k107,107,0.9310223909852352,3.469347236216689,0.9926009074453341
laplace,41114,SF_k108,108,0.9438729148535301,3.9204756190974845,0.9960906720184417
laplace,41114,SF_k109,109,0.957600953042881,3.9006041311166557,0.9959792517574098
laplace,41114,SF_k110,110,0.9731335699937322,4.251121198582796,0.9975507985695862
laplace,41115,SF_k106,106,0.9187206599719125,2.685039761765709,0.9775669429449372
laplace,41115,SF_k107,107,0.9310223909852352,2.582563462554592,0.9740684855141848
laplace,41115,SF_k108,108,0.9438729148535301,2.4724623859025128,0.9696994628408946
laplace,41115,SF_k109,109,0.957600953042881,2.603792255683762,0.9748354324023578
laplace,41115,SF_k110,110,0.9731335699937322,3.3420811983137253,0.9911418430678571
laplace,41116,SF_k106,106,0.9187206599719125,3.2367893129160046,0.9897195510206018
laplace,41116,SF_k107,107,0.9310223909852352,2.994509119868268,0.9855183856498315
laplace,41116,SF_k108,108,0.9438729148535301,3.058149820187963,0.9867648214344993
laplace,41116,SF_k109,109,0.957600953042881,3.01897662300191,0.9860109120403717
laplace,41116,SF_k110,110,0.9731335699937322,2.7948101447184226,0.9807925760557146
laplace,41117,SF_k106,106,0.9187206599719125,3.680843808000337,0.9945136891971413
laplace,41117,SF_k107,107,0.9310223909852352,3.5645888147886464,0.9935333032281919
laplace,41117,SF_k108,108,0.9438729148535301,3.456029396752063,0.9924602303275318
laplace,41117,SF_k109,109,0.957600953042881,3.850168548203633,0.9956819897723834
laplace,41117,SF_k110,110,0.9731335699937322,4.764986469669319,0.9988158244559218
laplace,41118,SF_k106,106,0.9187206599719125,2.9784674923861023,0.9851860966377586
laplace,41118,SF_k107,107,0.9310223909852352,2.98744659508409,0.9853730197253161
laplace,41118,SF_k108,108,0.9438729148535301,3.0894234405719505,0.9873374255463434
laplace,41118,SF_k109,109,0.957600953042881,3.5151753169350726,0.9930652384358574
laplace,41118,SF_k110,110,0.9731335699937322,4.341874825375694,0.997845805191885
laplace,41119,SF_k106,106,0.9187206599719125,4.124240588115013,0.9970694260102535
laplace,41119,SF_k107,107,0.9310223909852352,3.90632367146344,0.9960116430114436
laplace,41119,SF_k108,108,0.9438729148535301,3.782953315752366,0.9952513926099387
laplace,41119,SF_k109,109,0.957600953042881,3.5765601483546643,0.9936418629960397
laplace,41119,SF_k110,110,0.9731335699937322,4.736127054821064,0.9987664944394377
laplace,41120,SF_k106,106,0.9187206599719125,2.756131709145296,0.9797126723744132
laplace,41120,SF_k107,107,0.9310223909852352,3.0716640512556834,0.9870153704109588
laplace,41120,SF_k108,108,0.9438729148535301,3.750097089456035,0.9950255385432205
laplace,41120,SF_k109,109,0.957600953042881,3.5625925054566214,0.9935150206041856
laplace,41120,SF_k110,110,0.9731335699937322,4.533867165241651,0.9983580265462144
laplace,41121,SF_k106,106,0.9187206599719125,3.319062846623348,0.990848739888412
laplace,41121,SF_k107,107,0.9310223909852352,3.3360876684848098,0.9910664410605552
laplace,41121,SF_k108,108,0.9438729148535301,3.2189918559871775,0.9894575144175131
laplace,41121,SF_k109,109,0.957600953042881,3.744272122569465,0.994984390938334
laplace,41121,SF_k110,110,0.9731335699937322,3.5856331997110886,0.9937229245567853
laplace,41122,SF_k106,106,0.9187206599719125,3.7734826769708842,0.9951873642845466
laplace,41122,SF_k107,107,0.9310223909852352,3.674906112790402,0.994467425748466
laplace,41122,SF_k108,108,0.9438729148535301,3.5119335217714127,0.9930333724020282
laplace,41122,SF_k109,109,0.957600953042881,3.3606474930368293,0.9913714021671929
laplace,41122,SF_k110,110,0.9731335699937322,3.881158572263507,0.9958671460872432
laplace,41123,SF_k106,106,0.9187206599719125,3.5467419920692387,0.9933680117139145
laplace,41123,SF_k107,107,0.9310223909852352,3.4215785553940687,0.9920837905914937
laplace,41123,SF_k108,108,0.9438729148535301,3.9873405752952156,0.9964434031039442
laplace,41123,SF_k109,109,0.957600953042881,3.902678133731857,0.9959910276659283
laplace,41123,SF_k110,110,0.9731335699937322,4.559809410391101,0.9984171754055637
laplace,41124,SF_k106,106,0.9187206599719125,2.503089932742445,0.9709838796913595
laplace,41124,SF_k107,107,0.9310223909852352,2.3202030530216966,0.9624192235909057
laplace,41124,SF_k108,108,0.9438729148535301,2.6297278920549334,0.9757417096590988
laplace,41124,SF_k109,109,0.957600953042881,3.8899505800699443,0.9959182149226695
laplace,41124,SF_k110,110,0.9731335699937322,3.658405283444806,0.9943368010930016
laplace,41125,SF_k106,106,0.9187206599719125,3.83518454926958,0.9955895122899088
laplace,41125,SF_k107,107,0.9310223909852352,3.651988023123301,0.9942851715056609
laplace,41125,SF_k108,108,0.9438729148535301,3.632472880557972,0.9941252537574228
laplace,41125,SF_k109,109,0.957600953042881,3.709638641593245,0.9947326151787308
laplace,41125,SF_k110,110,0.9731335699937322,4.218080777882265,0.9974336408130686
laplace,41126,SF_k106,106,0.9187206599719125,3.5314259545840048,0.9932227948344754
laplace,41126,SF_k107,107,0.9310223909852352,3.354960110693971,0.9913017210068056
laplace,41126,SF_k108,108,0.9438729148535301,3.5562061533932776,0.993456185147046
laplace,41126,SF_k109,109,0.957600953042881,3.8910624142871115,0.9959246279601133
laplace,41126,SF_k110,110,0.9731335699937322,3.61986503343659,0.994019566513384
laplace,41127,SF_k106,106,0.9187206599719125,3.7267939993547383,0.9948588712273871
laplace,41127,SF_k107,107,0.9310223909852352,3.6253023807401594,0.9940653771194365
laplace,41127,SF_k108,108,0.9438729148535301,3.60332638037034,0.9938780403947669
laplace,41127,SF_k109,109,0.957600953042881,3.543344256159151,0.9933360674999772
laplace,41127,SF_k110,110,0.9731335699937322,5.900442232527659,0.9997622962551596
laplace,41128,SF_k106,106,0.9187206599719125,3.340973028223761,0.9911279497763767
laplace,41128,SF_k107,107,0.9310223909852352,3.2182938385309456,0.9894471023093516
laplace,41128,SF_k108,108,0.9438729148535301,3.1851762237346826,0.9889410963374599
laplace,41128,SF_k109,109,0.957600953042881,3.0542516458790416,0.9866916563786998
laplace,41128,SF_k110,110,0.9731335699937322,3.7088241468262275,0.9947265443428339
laplace,41129,SF_k106,106,0.9187206599719125,3.7892275254458863,0.9952933409666833
laplace,41129,SF_k107,107,0.9310223909852352,3.7566876516595884,0.9950716874259
laplace,41129,SF_k108,108,0.9438729148535301,3.6450882281173502,0.9942291344915692
laplace,41129,SF_k109,109,0.957600953042881,3.929623146655743,0.996140919549003
laplace,41129,SF_k110,110,0.9731335699937322,7.883068914870054,0.999985600872918
laplace,41130,SF_k106,106,0.9187206599719125,3.167255366387033,0.9886572385321417
laplace,41130,SF_k107,107,0.9310223909852352,3.102497467560577,0.987569398651797
laplace,41130,SF_k108,108,0.9438729148535301,3.1668689992568346,0.9886510390898018
laplace,41130,SF_k109,109,0.957600953042881,3.8957763772505865,0.995951706273279
laplace,41130,SF_k110,110,0.9731335699937322,7.239736043660168,0.9999642347176179
laplace,41131,SF_k106,106,0.9187206599719125,3.383877705174346,0.9916502672287073
laplace,41131,SF_k107,107,0.9310223909852352,3.3517474275241814,0.9912621111571467
laplace,41131,SF_k108,108,0.9438729148535301,3.224502469830546,0.9895393546440592
laplace,41131,SF_k109,109,0.957600953042881,3.051807264181831,0.9866455714526903
laplace,41131,SF_k110,110,0.9731335699937322,3.1713945498013048,0.9887234415787494
laplace,41132,SF_k106,106,0.9187206599719125,3.217089021120807,0.9894291062257012
laplace,41132,SF_k107,107,0.9310223909852352,3.1774211808189734,0.988819142640349
laplace,41132,SF_k108,108,0.9438729148535301,3.0573894731510367,0.9867505820840545
laplace,41132,SF_k109,109,0.957600953042881,2.932474922898962,0.9841905245595397
laplace,41132,SF_k110,110,0.9731335699937322,2.764985909670748,0.9799651209776334
laplace,41133,SF_k106,106,0.9187206599719125,3.3435952247649117,0.991160789479429
laplace,41133,SF_k107,107,0.9310223909852352,3.1667204123232,0.9886486540405648
laplace,41133,SF_k108,108,0.9438729148535301,3.0532532390440306,0.9866728522511428
laplace,41133,SF_k109,109,0.957600953042881,3.193872404160893,0.9890762686733807
laplace,41133,SF_k110,110,0.9731335699937322,4.2009485888765115,0.9973707022120455
laplace,41134,SF_k106,106,0.9187206599719125,2.881507890502828,0.9830089329186464
laplace,41134,SF_k107,107,0.9310223909852352,2.675891863365947,0.9772748392359034
laplace,41134,SF_k108,108,0.9438729148535301,2.6551757401299896,0.9765992110687434
laplace,41134,SF_k109,109,0.957600953042881,2.502765828281681,0.9709705770193453
laplace,41134,SF_k110,110,0.9731335699937322,2.7613211727808755,0.9798610162573478
laplace,41135,SF_k106,106,0.9187206599719125,3.4321091274961946,0.9922008090548691
laplace,41135,SF_k107,107,0.9310223909852352,3.3021997625241775,0.990627877521127
laplace,41135,SF_k108,108,0.9438729148535301,3.299190076166501,0.9905879015729717
laplace,41135,SF_k109,109,0.957600953042881,3.1619198950066445,0.9885713280600397
laplace,41135,SF_k110,110,0.9731335699937322,3.14136720884578,0.9882342688336028
laplace,41136,SF_k106,106,0.9187206599719125,2.81475161997965,0.9813266875409876
laplace,41136,SF_k107,107,0.9310223909852352,2.8177491544807496,0.9814056790403114
laplace,41136,SF_k108,108,0.9438729148535301,2.71601278538902,0.9785283563996694
laplace,41136,SF_k109,109,0.957600953042881,2.5329548107242252,0.9721838654238582
laplace,41136,SF_k110,110,0.9731335699937322,2.554158429668195,0.9730055905462685
laplace,41137,SF_k106,106,0.9187206599719125,3.3211047104325826,0.9908751272384901
laplace,41137,SF_k107,107,0.9310223909852352,3.2194067156993795,0.9894636978821472
laplace,41137,SF_k108,108,0.9438729148535301,3.434602405918125,0.9922282607955122
laplace,41137,SF_k109,109,0.957600953042881,4.146167030571858,0.9971589047407776
laplace,41137,SF_k110,110,0.9731335699937322,4.023275801342214,0.9966196337028652
laplace,41138,SF_k106,106,0.9187206599719125,3.4244829548286417,0.9921162392690086
laplace,41138,SF_k107,107,0.9310223909852352,3.301582021022806,0.990619686284909
laplace,41138,SF_k108,108,0.9438729148535301,3.1126515517534554,0.9877466270793744
laplace,41138,SF_k109,109,0.957600953042881,3.3641583249076117,0.9914141375455443
laplace,41138,SF_k110,110,0.9731335699937322,3.2629068393475795,0.9900923402112014
laplace,41139,SF_k106,106,0.9187206599719125,3.1455409326294443,0.9883035119385393
laplace,41139,SF_k107,107,0.9310223909852352,3.212815659926242,0.9893650281757194
laplace,41139,SF_k108,108,0.9438729148535301,3.522499787814107,0.9931367004806653
laplace,41139,SF_k109,109,0.957600953042881,3.322831989733786,0.9908973897448825
laplace,41139,SF_k110,110,0.9731335699937322,3.3431768279234557,0.9911555577489137
laplace,41140,SF_k106,106,0.9187206599719125,3.6951229917314343,0.9946233676042593
laplace,41140,SF_k107,107,0.9310223909852352,3.5818477670150735,0.993689230688636
laplace,41140,SF_k108,108,0.9438729148535301,3.517634626662023,0.9930893155672018
laplace,41140,SF_k109,109,0.957600953042881,3.4208751280987832,0.9920759116563866
laplace,41140,SF_k110,110,0.9731335699937322,3.3869061580810813,0.9916859516547103
laplace,41141,SF_k106,106,0.9187206599719125,3.5724514396010134,0.9936048109152913
laplace,41141,SF_k107,107,0.9310223909852352,3.419782903526311,0.9920636623441024
laplace,41141,SF_k108,108,0.9438729148535301,3.259995721661331,0.990051466870512
laplace,41141,SF_k109,109,0.957600953042881,3.1286095449662104,0.988020064255352
laplace,41141,SF_k110,110,0.9731335699937322,3.001472304393637,0.9856602924778088
laplace,41142,SF_k106,106,0.9187206599719125,3.508748818713531,0.9930019249904756
laplace,41142,SF_k107,107,0.9310223909852352,3.292809296869593,0.9905025844612596
laplace,41142,SF_k108,108,0.9438729148535301,3.747603316093098,0.9950079639980565
laplace,41142,SF_k109,109,0.957600953042881,3.8895660442877005,0.995915994580111
laplace,41142,SF_k110,110,0.9731335699937322,5.351296523155542,0.9994832111182281
laplace,41143,SF_k106,106,0.9187206599719125,3.233112455989606,0.9896659548901392
laplace,41143,SF_k107,107,0.9310223909852352,3.2613928825835963,0.9900711046098651
laplace,41143,SF_k108,108,0.9438729148535301,3.395954213853193,0.9917916594912435
laplace,41143,SF_k109,109,0.957600953042881,3.3017266985966107,0.9906216053475436
laplace,41143,SF_k110,110,0.9731335699937322,3.7806684782697553,0.9952360238643239
laplace,41144,SF_k106,106,0.9187206599719125,3.471450743633387,0.9926228856237191
laplace,41144,SF_k107,107,0.9310223909852352,3.215690871387713,0.9894081839065407
laplace,41144,SF_k108,108,0.9438729148535301,3.060054094720087,0.9868004164924835
laplace,41144,SF_k109,109,0.957600953042881,2.9419934614781442,0.9844019138295708
laplace,41144,SF_k110,110,0.9731335699937322,3.3329185310357388,0.9910263124463301
laplace,41145,SF_k106,106,0.9187206599719125,3.240576989786565,0.9897744718836916
laplace,41145,SF_k107,107,0.9310223909852352,3.0086406374690213,0.9858049276728602
laplace,41145,SF_k108,108,0.9438729148535301,2.857193483186398,0.9824145209990032
laplace,41145,SF_k109,109,0.957600953042881,3.1379454606594903,0.9881771955076564
laplace,41145,SF_k110,110,0.9731335699937322,3.235138808387004,0.9896955267198195
laplace,41146,SF_k106,106,0.9187206599719125,3.713353460454625,0.9947602150714427
laplace,41146,SF_k107,107,0.9310223909852352,3.7980797258149375,0.9953518958826544
laplace,41146,SF_k108,108,0.9438729148535301,3.817018255097272,0.9954747342948511
laplace,41146,SF_k109,109,0.957600953042881,3.748276453136494,0.995012713953092
laplace,41146,SF_k110,110,0.9731335699937322,3.988413960980182,0.9964487979102314
laplace,41147,SF_k106,106,0.9187206599719125,3.244483857516781,0.9898308136211413
laplace,41147,SF_k107,107,0.9310223909852352,3.410475510186403,0.9919585086415388
laplace,41147,SF_k108,108,0.9438729148535301,3.3441428696764217,0.9911676326815135
laplace,41147,SF_k109,109,0.957600953042881,3.4896335722343457,0.9928101654997952
laplace,41147,SF_k110,110,0.9731335699937322,4.656861415051523,0.9986201722014489
laplace,41148,SF_k106,106,0.9187206599719125,2.6116409055199212,0.975113206273406
laplace,41148,SF_k107,107,0.9310223909852352,2.519185920452055,0.9716369175974944
laplace,41148,SF_k108,108,0.9438729148535301,2.4304673394574987,0.967845403702537
laplace,41148,SF_k109,109,0.957600953042881,2.603937901867921,0.9748406151355864
laplace,41148,SF_k110,110,0.9731335699937322,2.4661739527409643,0.9694287927074985
laplace,41149,SF_k106,106,0.9187206599719125,3.1915024884321515,0.9890395956345852
laplace,41149,SF_k107,107,0.9310223909852352,3.0616763317663254,0.9868306641299405
laplace,41149,SF_k108,108,0.9438729148535301,3.570686980948179,0.9935888329365807
laplace,41149,SF_k109,109,0.957600953042881,3.568292056732357,0.9935670819210689
laplace,41149,SF_k110,110,0.9731335699937322,4.947767283439557,0.9990855608173239
normal,40000,SF_k106,106,0.9187206599719125,2.6916882587234503,0.9928908637585816
normal,40000,SF_k107,107,0.9310223909852352,2.5910983921738566,0.9904329865884669
normal,40000,SF_k108,108,0.9438729148535301,2.434148582589767,0.9850731336613916
normal,40000,SF_k109,109,0.957600953042881,2.6856290992192435,0.9927606598429146
normal,40000,SF_k110,110,0.9731335699937322,3.489971582076883,0.9995169280865006
normal,40001,SF_k106,106,0.9187206599719125,3.1253010926059654,0.9982237685049067
normal,40001,SF_k107,107,0.9310223909852352,2.9190662325901706,0.9964891837879026
normal,40001,SF_k108,108,0.9438729148535301,2.9050554026585,0.9963281190148285
normal,40001,SF_k109,109,0.957600953042881,2.740509048030424,0.9938655907048151
normal,40001,SF_k110,110,0.9731335699937322,2.57138348104436,0.9898706905306549
normal,40002,SF_k106,106,0.9187206599719125,3.2251054815006173,0.9987407373734312
normal,40002,SF_k107,107,0.9310223909852352,3.019307174083229,0.997466464873346
normal,40002,SF_k108,108,0.9438729148535301,2.7960591910733577,0.9948270074730279
normal,40002,SF_k109,109,0.957600953042881,2.6542139759662557,0.9920506599552918
normal,40002,SF_k110,110,0.9731335699937322,2.817552042205633,0.9951608728327901
normal,40003,SF_k106,106,0.9187206599719125,2.6912854373070467,0.9928822733071194
normal,40003,SF_k107,107,0.9310223909852352,2.4427326525981536,0.9854234690503891
normal,40003,SF_k108,108,0.9438729148535301,2.412198932816747,0.9841433728381792
normal,40003,SF_k109,109,0.957600953042881,2.247602083789765,0.9753984254136978
normal,40003,SF_k110,110,0.9731335699937322,2.528482384760902,0.9885443165138754
normal,40004,SF_k106,106,0.9187206599719125,3.0189393452803803,0.997463386892893
normal,40004,SF_k107,107,0.9310223909852352,2.75267447402382,0.9940889360308554
normal,40004,SF_k108,108,0.9438729148535301,2.7339013877856244,0.993741121398007
normal,40004,SF_k109,109,0.957600953042881,2.7535888365714727,0.9941054229794577
normal,40004,SF_k110,110,0.9731335699937322,2.910576267872514,0.996392370929162
normal,40005,SF_k106,106,0.9187206599719125,3.1001527960958204,0.9980657916515572
normal,40005,SF_k107,107,0.9310223909852352,2.931538765539631,0.9966271273206253
normal,40005,SF_k108,108,0.9438729148535301,2.7689125274867705,0.994375626682664
normal,40005,SF_k109,109,0.957600953042881,2.9543748776226195,0.996866968295443
normal,40005,SF_k110,110,0.9731335699937322,3.766301683711406,0.9998343164248875
normal,40006,SF_k106,106,0.9187206599719125,2.9592187813549247,0.9969157994587945
normal,40006,SF_k107,107,0.9310223909852352,3.043197960172788,0.9976592170788388
normal,40006,SF_k108,108,0.9438729148535301,2.8348107638192626,0.9954147162470994
normal,40006,SF_k109,109,0.957600953042881,2.925885778171983,0.9965652297846082
normal,40006,SF_k110,110,0.9731335699937322,2.805157575377523,0.9949708013294085
normal,40007,SF_k106,106,0.9187206599719125,2.907353864502343,0.9963549939215313
normal,40007,SF_k107,107,0.9310223909852352,2.8440347057091087,0.9955453804521526
normal,40007,SF_k108,108,0.9438729148535301,2.761961505999136,0.9942544747999011
normal,40007,SF_k109,109,0.957600953042881,2.6601964372425244,0.9921904910569093
normal,40007,SF_k110,110,0.9731335699937322,3.6138085475894113,0.9996982681004825
normal,40008,SF_k106,106,0.9187206599719125,3.0172610827845787,0.9974492997932938
normal,40008,SF_k107,107,0.9310223909852352,2.756540246729916,0.9941583576795365
normal,40008,SF_k108,108,0.9438729148535301,2.5523325177431655,0.9892995658652342
normal,40008,SF_k109,109,0.957600953042881,2.6630431824287797,0.9922562524066936
normal,40008,SF_k110,110,0.9731335699937322,2.4384843679673653,0.9852510034172233
normal,40009,SF_k106,106,0.9187206599719125,2.970157426422511,0.9970235282549054
normal,40009,SF_k107,107,0.9310223909852352,2.762891943417474,0.9942708270089742
normal,40009,SF_k108,108,0.9438729148535301,2.591437533086075,0.9904424108703622
normal,40009,SF_k109,109,0.957600953042881,2.6062337761723793,0.9908456042656943
normal,40009,SF_k110,110,0.9731335699937322,2.5617230068199612,0.9895845650054862
normal,40010,SF_k106,106,0.9187206599719125,3.2618537014586177,0.9988931374840233
normal,40010,SF_k107,107,0.9310223909852352,3.116219378190989,0.9981681406133462
normal,40010,SF_k108,108,0.9438729148535301,3.2762814091020056,0.9989481630052313
normal,40010,SF_k109,109,0.957600953042881,3.2829397950131574,0.9989726939702217
normal,40010,SF_k110,110,0.9731335699937322,3.187628225509726,0.9985655515942118
normal,40011,SF_k106,106,0.9187206599719125,3.1490068729361314,0.9983617365775472
normal,40011,SF_k107,107,0.9310223909852352,2.8964232726335237,0.9962255707171932
normal,40011,SF_k108,108,0.9438729148535301,2.7393710896868715,0.9938443150337359
normal,40011,SF_k109,109,0.957600953042881,2.9867250941289822,0.9971801683588353
normal,40011,SF_k110,110,0.9731335699937322,2.8824511779444477,0.9960540572025451
normal,40012,SF_k106,106,0.9187206599719125,3.105367438628826,0.9980995721635597
normal,40012,SF_k107,107,0.9310223909852352,3.018842877744635,0.9974625790895089
normal,40012,SF_k108,108,0.9438729148535301,2.869516029622769,0.995888995054899
normal,40012,SF_k109,109,0.957600953042881,2.6588617722000643,0.9921594876467519
normal,40012,SF_k110,110,0.9731335699937322,2.7202379008988147,0.993476503561622
normal,40013,SF_k106,106,0.9187206599719125,3.321439738365253,0.9991044568112557
normal,40013,SF_k107,107,0.9310223909852352,3.3234979167733862,0.9991110391325728
normal,40013,SF_k108,108,0.9438729148535301,3.223867309751813,0.998735280127991
normal,40013,SF_k109,109,0.957600953042881,3.171956563916781,0.9984858434783259
normal,40013,SF_k110,110,0.9731335699937322,2.9252063892205724,0.9965577216079924
normal,40014,SF_k106,106,0.9187206599719125,3.2650711987017407,0.9989056343552485
normal,40014,SF_k107,107,0.9310223909852352,3.041884048371601,0.9976489756060698
normal,40014,SF_k108,108,0.9438729148535301,2.84568204304109,0.9955683579501591
normal,40014,SF_k109,109,0.957600953042881,3.0620482204968162,0.9978017196352149
normal,40014,SF_k110,110,0.9731335699937322,3.0887224669220568,0.9979898087178631
normal,40015,SF_k106,106,0.9187206599719125,3.05910580907834,0.9977800127268328
normal,40015,SF_k107,107,0.9310223909852352,2.915113003668366,0.9964444022663204
normal,40015,SF_k108,108,0.9438729148535301,2.904746547985539,0.9963244940133691
normal,40015,SF_k109,109,0.957600953042881,2.7536953349835436,0.9941073405640268
normal,40015,SF_k110,110,0.9731335699937322,3.024369638478735,0.9975084817907356
normal,40016,SF_k106,106,0.9187206599719125,3.704046713754743,0.9997878128422935
normal,40016,SF_k107,107,0.9310223909852352,3.447008196328152,0.999433168614807
normal,40016,SF_k108,108,0.9438729148535301,3.3502506977463664,0.9991926154902719
normal,40016,SF_k109,109,0.957600953042881,3.1560980738926903,0.998401049128055
normal,40016,SF_k110,110,0.9731335699937322,3.0284334756875384,0.9975417480617412
normal,40017,SF_k106,106,0.9187206599719125,2.8237003884862175,0.9952527260563861
normal,40017,SF_k107,107,0.9310223909852352,2.8154902651834175,0.9951297127557697
normal,40017,SF_k108,108,0.9438729148535301,2.597704460801192,0.9906150770639726
normal,40017,SF_k109,109,0.957600953042881,2.4784341934993455,0.9868039549082697
normal,40017,SF_k110,110,0.9731335699937322,3.01033057439481,0.9973903650594278
normal,40018,SF_k106,106,0.9187206599719125,3.2628097115978347,0.9988968643715859
normal,40018,SF_k107,107,0.9310223909852352,3.094722489541604,0.9980300287853563
normal,40018,SF_k108,108,0.9438729148535301,2.9838189722964894,0.997153248570471
normal,40018,SF_k109,109,0.957600953042881,2.9445125480369962,0.9967653617020882
normal,40018,SF_k110,110,0.9731335699937322,2.879939711411698,0.9960224877769268
normal,40019,SF_k106,106,0.9187206599719125,3.343625355880789,0.9991730867453144
normal,40019,SF_k107,107,0.9310223909852352,3.1887733800522584,0.9985712216096878
normal,40019,SF_k108,108,0.9438729148535301,2.9870489869238868,0.9971831541780909
normal,40019,SF_k109,109,0.957600953042881,3.4358023617400537,0.9994091982060949
normal,40019,SF_k110,110,0.9731335699937322,3.5723252476796623,0.9996461744139744
normal,40020,SF_k106,106,0.9187206599719125,2.9032551310343084,0.9963069435418039
normal,40020,SF_k107,107,0.9310223909852352,2.9100285482479573,0.9963860425622597
normal,40020,SF_k108,108,0.9438729148535301,2.705455436593923,0.9931789200375218
normal,40020,SF_k109,109,0.957600953042881,2.5857979803519315,0.9902846145174822
normal,40020,SF_k110,110,0.9731335699937322,2.628553840839569,0.9914251219789303
normal,40021,SF_k106,106,0.9187206599719125,3.1857142620324503,0.9985560286437167
normal,40021,SF_k107,107,0.9310223909852352,2.9850425501372824,0.9971646112034029
normal,40021,SF_k108,108,0.9438729148535301,2.865791197624418,0.9958403149108106
normal,40021,SF_k109,109,0.957600953042881,2.6753028946460584,0.9925338238580905
normal,40021,SF_k110,110,0.9731335699937322,2.588134222335249,0.9903502628410479
normal,40022,SF_k106,106,0.9187206599719125,3.4206866413415997,0.9993753674138959
normal,40022,SF_k107,107,0.9310223909852352,3.2088793547070176,0.9986674660666117
normal,40022,SF_k108,108,0.9438729148535301,2.9881149625165375,0.9971929605434673
normal,40022,SF_k109,109,0.957600953042881,2.796364033338761,0.9948318848299746
normal,40022,SF_k110,110,0.9731335699937322,2.60113379617916,0.9907083792296538
normal,40023,SF_k106,106,0.9187206599719125,3.0422371441936296,0.9976517318857407
normal,40023,SF_k107,107,0.9310223909852352,2.867025019253738,0.9958564974531903
normal,40023,SF_k108,108,0.9438729148535301,2.6686732998830713,0.9923848518155598
normal,40023,SF_k109,109,0.957600953042881,2.53775802158568,0.9888434905991859
normal,40023,SF_k110,110,0.9731335699937322,2.639920125212648,0.9917074430907655
normal,40024,SF_k106,106,0.9187206599719125,3.0845484947056887,0.9979613862778911
normal,40024,SF_k107,107,0.9310223909852352,2.8910921564700556,0.9961609447414712
normal,40024,SF_k108,108,0.9438729148535301,3.007191831969361,0.9973632668551953
normal,40024,SF_k109,109,0.957600953042881,3.117658432762133,0.9981770606223703
normal,40024,SF_k110,110,0.9731335699937322,2.9724388796547587,0.9970455597249881
normal,40025,SF_k106,106,0.9187206599719125,3.424995700063099,0.9993851908489502
normal,40025,SF_k107,107,0.9310223909852352,3.1896596725007966,0.9985755957276696
normal,40025,SF_k108,108,0.9438729148535301,2.9888665657506754,0.9971998561114295
normal,40025,SF_k109,109,0.957600953042881,2.762710596196324,0.9942676431729374
normal,40025,SF_k110,110,0.9731335699937322,3.1698201899072256,0.9984746670259039
normal,40026,SF_k106,106,0.9187206599719125,3.3032030989503784,0.9990441286971368
normal,40026,SF_k107,107,0.9310223909852352,3.251587605409271,0.9988523759752743
normal,40026,SF_k108,108,0.9438729148535301,3.130913471852311,0.9982573650289115
normal,40026,SF_k109,109,0.957600953042881,3.007191648809629,0.9973632652664157
normal,40026,SF_k110,110,0.9731335699937322,3.3405160587843334,0.9991637715552957
normal,40027,SF_k106,106,0.9187206599719125,3.3218779398440144,0.9991058620100843
normal,40027,SF_k107,107,0.9310223909852352,3.1297621703076435,0.9982505211815338
normal,40027,SF_k108,108,0.9438729148535301,2.910960902824519,0.9963968089855164
normal,40027,SF_k109,109,0.957600953042881,2.7544740776638372,0.9941213453370215
normal,40027,SF_k110,110,0.9731335699937322,3.136448861002153,0.9982899274283428
normal,40028,SF_k106,106,0.9187206599719125,3.467733445673406,0.9994751323663127
normal,40028,SF_k107,107,0.9310223909852352,3.336874619401749,0.999152738395257
normal,40028,SF_k108,108,0.9438729148535301,3.1904752870250173,0.9985796101179905
normal,40028,SF_k109,109,0.957600953042881,3.6382598155039907,0.999725513553622
normal,40028,SF_k110,110,0.9731335699937322,4.075255380802452,0.9999540361233363
normal,40029,SF_k106,106,0.9187206599719125,3.312519305434581,0.9990754025547628
normal,40029,SF_k107,107,0.9310223909852352,3.109731621545537,0.9981274259728916
normal,40029,SF_k108,108,0.9438729148535301,2.9776566734288092,0.997095388511521
normal,40029,SF_k109,109,0.957600953042881,2.8003661539021003,0.9948955329155982
normal,40029,SF_k110,110,0.9731335699937322,2.58490403977108,0.9902593897027248
normal,40030,SF_k106,106,0.9187206599719125,3.4361157147217036,0.9994098811324352
normal,40030,SF_k107,107,0.9310223909852352,3.1724049855107204,0.998488179798549
normal,40030,SF_k108,108,0.9438729148535301,3.134489048977455,0.9982784632056163
normal,40030,SF_k109,109,0.957600953042881,3.545989249815908,0.9996088578366435
normal,40030,SF_k110,110,0.9731335699937322,4.148752950995367,0.9999665708668772
normal,40031,SF_k106,106,0.9187206599719125,2.989022693810826,0.9972012865630664
normal,40031,SF_k107,107,0.9310223909852352,2.9425552967086492,0.9967448435434947
normal,40031,SF_k108,108,0.9438729148535301,2.8238625972704092,0.9952551278648785
normal,40031,SF_k109,109,0.957600953042881,2.7214939334279764,0.9935012422078222
normal,40031,SF_k110,110,0.9731335699937322,3.282114191167555,0.9989696812835955
normal,40032,SF_k106,106,0.9187206599719125,3.146517626681354,0.9983477269805947
normal,40032,SF_k107,107,0.9310223909852352,2.8887650942802967,0.9961324212370333
normal,40032,SF_k108,108,0.9438729148535301,2.7682356693545644,0.9943639315914115
