shape,seed,method,centre,half,cert_tol,cov
normal,40010,LDC_PAC,0.0,2.360945432038643,0.001,0.981771587394022
normal,40010,LDC_cert_pk,0.0,2.2938666341336003,,0.9782018395136374
normal,40011,CP_PAC,0.0,2.32999612730703,0.001,0.9801936441974188
normal,40011,FH_PAC,0.090439497243084,1.9723824831831969,0.001,0.9505133489814652
normal,40011,FH_normal,0.090439497243084,1.68230676328515,0.001,0.906157353087858
normal,40011,HetLDC,0.0,2.0861239232965856,0.001,0.9630326008241494
normal,40011,HetLDC_cert,0.0,2.088210047219882,0.001,0.963221108605179
normal,40011,LDC_PAC,0.0,2.167301375228751,0.001,0.9697881182835416
normal,40011,LDC_cert_pk,0.0,2.097863303359704,,0.9640827774905334
normal,40012,CP_PAC,0.0,2.416855016098158,0.001,0.984344748601327
normal,40012,FH_PAC,-0.0521006690713019,2.0182628419467887,0.001,0.9561509016795372
normal,40012,FH_normal,-0.0521006690713019,1.721752799229049,0.001,0.9144621993929642
normal,40012,HetLDC,0.0,2.1454375878760814,0.001,0.9680821234941815
normal,40012,HetLDC_cert,0.0,2.147583025463957,0.001,0.9682531049158074
normal,40012,LDC_PAC,0.0,2.233507159734629,0.001,0.9744844812924622
normal,40012,LDC_cert_pk,0.0,2.1605923905019138,,0.9692731602500153
normal,40013,CP_PAC,0.0,2.5917256023924207,0.003,0.990450409436191
normal,40013,FH_PAC,0.0325426388876577,1.9890582312516805,0.003,0.9531889752096396
normal,40013,FH_normal,0.0325426388876577,1.6484570264165626,0.003,0.900562097970288
normal,40013,HetLDC,0.0,2.3643123458992927,0.003,0.981936424048969
normal,40013,HetLDC_cert,0.0,2.3714052829369905,0.003,0.9822794120301096
normal,40013,LDC_PAC,0.0,2.4405721890737646,0.003,0.9853359851822264
normal,40013,LDC_cert_pk,0.0,2.3771248559633498,,0.9825518189817397
normal,40014,CP_PAC,0.0,2.3580169203828887,0.001,0.9816271445083478
normal,40014,FH_PAC,0.2174479572080074,2.016914350858722,0.001,0.951297910522831
normal,40014,FH_normal,0.2174479572080074,1.6931502124574438,0.001,0.901959959977089
normal,40014,HetLDC,0.0,2.047664904439941,0.001,0.9594071550771954
normal,40014,HetLDC_cert,0.0,2.0497125693443805,0.001,0.9596075122799848
normal,40014,LDC_PAC,0.0,2.133752482995156,0.001,0.9671369525851718
normal,40014,LDC_cert_pk,0.0,2.058991484847155,,0.9605049457858978
normal,40015,CP_PAC,0.0,2.4583149519070475,0.001,0.9860409305508172
normal,40015,FH_PAC,0.14003546912298,2.0211498951616806,0.001,0.9546813107331292
normal,40015,FH_normal,0.14003546912298,1.7211513656805824,0.001,0.9117153312332532
normal,40015,HetLDC,0.0,2.205869688230371,0.001,0.9726068748694964
normal,40015,HetLDC_cert,0.0,2.208075557918601,0.001,0.9727609934761676
normal,40015,LDC_PAC,0.0,2.2866601852130333,0.001,0.9777843346564126
normal,40015,LDC_cert_pk,0.0,2.217998303962154,,0.9734450519410964
normal,40016,CP_PAC,0.0,3.024496442281058,0.003,0.9975095259918124
normal,40016,FH_PAC,0.086145513671212,1.9479295748395675,0.003,0.9477112203588924
normal,40016,FH_normal,0.086145513671212,1.5703963373959309,0.003,0.8823227359106223
normal,40016,HetLDC,0.0,2.799532922788498,0.003,0.9948823402480358
normal,40016,HetLDC_cert,0.0,2.8079315215568634,0.003,0.9950139171889284
normal,40016,LDC_PAC,0.0,2.8959738619688498,0.003,0.9962201611844
normal,40016,LDC_cert_pk,0.0,2.815771465305508,,0.9951339732564315
normal,40017,CP_PAC,0.0,2.1816981431077878,0.001,0.9708681819322014
normal,40017,FH_PAC,0.0606176671279076,1.7746254526130578,0.001,0.9235015146093416
normal,40017,FH_normal,0.0606176671279076,1.457741598298972,0.001,0.8543499193871038
normal,40017,HetLDC,0.0,1.8674518439422665,0.001,0.9381614842919432
normal,40017,HetLDC_cert,0.0,1.8693192957862088,0.001,0.9384215948647814
normal,40017,LDC_PAC,0.0,1.9441292881356524,0.001,0.9481201377908136
normal,40017,LDC_cert_pk,0.0,1.8774552541691134,,0.9395442754119014
normal,40018,CP_PAC,0.0,2.631324047091628,0.003,0.991494710398662
normal,40018,FH_PAC,-0.1864744370107887,2.000325583969557,0.003,0.9507711141968664
normal,40018,FH_normal,-0.1864744370107887,1.6882809773602026,0.003,0.9030132708757836
normal,40018,HetLDC,0.0,2.411332356360105,0.003,0.9841056429572808
normal,40018,HetLDC_cert,0.0,2.418566353429185,0.003,0.9844181965643783
normal,40018,LDC_PAC,0.0,2.492248660394047,0.003,0.9873062865061282
normal,40018,LDC_cert_pk,0.0,2.4256547727712947,,0.98471920151106
normal,40019,CP_PAC,0.0,2.707025190858024,0.003,0.9932110894264254
normal,40019,FH_PAC,-0.188199317653243,1.9405410799484768,0.003,0.9435045982198405
normal,40019,FH_normal,-0.188199317653243,1.6053095582754735,0.003,0.8853288541826202
normal,40019,HetLDC,0.0,2.4932580094164547,0.003,0.9873423168022724
normal,40019,HetLDC_cert,0.0,2.500737783444704,0.003,0.987606509687894
normal,40019,LDC_PAC,0.0,2.578232466237454,0.003,0.9900692835046452
normal,40019,LDC_cert_pk,0.0,2.5062520615093375,,0.9877981399748257
normal,40020,CP_PAC,0.0,2.1975562709097995,0.001,0.972019257656212
normal,40020,FH_PAC,-0.0810394678741434,1.8031977961011296,0.001,0.9277131347639792
normal,40020,FH_normal,-0.0810394678741434,1.51360993192159,0.001,0.8686143566399462
normal,40020,HetLDC,0.0,1.912157402252382,0.001,0.944143991977634
normal,40020,HetLDC_cert,0.0,1.9140695596546344,0.001,0.9443887315978264
normal,40020,LDC_PAC,0.0,1.9885528000426589,0.001,0.9532494144049002
normal,40020,LDC_cert_pk,0.0,1.9200139777292862,,0.9451438661392717
normal,40021,CP_PAC,0.0,2.3779978192941007,0.001,0.9825930711382
normal,40021,FH_PAC,0.2118483065956179,2.0741891047701437,0.001,0.9575964308962434
normal,40021,FH_normal,0.2118483065956179,1.767429841171496,0.001,0.9162038345107388
normal,40021,HetLDC,0.0,2.1067324897878112,0.001,0.9648592257302622
normal,40021,HetLDC_cert,0.0,2.108839222277599,0.001,0.9650415382069422
normal,40021,LDC_PAC,0.0,2.1827943337740243,0.001,0.9709490408540892
normal,40021,LDC_cert_pk,0.0,2.1177208411416397,,0.965801283257214
normal,40022,CP_PAC,0.0,2.5171526222269027,0.001,0.9881692431453342
normal,40022,FH_PAC,0.0059381162251088,2.050491790091102,0.001,0.9596800116065808
normal,40022,FH_normal,0.0059381162251088,1.6882280880520733,0.001,0.90862683520992
normal,40022,HetLDC,0.0,2.217426849585493,0.001,0.9734060633599062
normal,40022,HetLDC_cert,0.0,2.2196442764350786,0.001,0.9735570757903936
normal,40022,LDC_PAC,0.0,2.2943792690083105,0.001,0.9782312771051986
normal,40022,LDC_cert_pk,0.0,2.229051233594783,,0.9741895038998587
normal,40023,CP_PAC,0.0,2.4400275605417696,0.001,0.9853138585726228
normal,40023,FH_PAC,0.0346055764181497,1.956086850471431,0.001,0.9494071136264906
normal,40023,FH_normal,0.0346055764181497,1.6335234282221085,0.001,0.8974355113141229
normal,40023,HetLDC,0.0,2.1967865480644497,0.001,0.9719643057621292
normal,40023,HetLDC_cert,0.0,2.198983334612514,0.001,0.97212089267686
normal,40023,LDC_PAC,0.0,2.2696497327102123,0.001,0.9767711564165682
normal,40023,LDC_cert_pk,0.0,2.206259337465331,,0.9726341532725256
normal,40024,CP_PAC,0.0,2.3650549325763266,0.001,0.9819726032355308
normal,40024,FH_PAC,0.1429766581922099,2.0419622180376464,0.001,0.9567701484058884
normal,40024,FH_normal,0.1429766581922099,1.687446580289052,0.001,0.9051693961054504
normal,40024,HetLDC,0.0,2.1268811755997725,0.001,0.9665700426857258
normal,40024,HetLDC_cert,0.0,2.129008056775372,0.001,0.9667464061699176
normal,40024,LDC_PAC,0.0,2.199912157703245,0.001,0.9721868720313384
normal,40024,LDC_cert_pk,0.0,2.137896590090325,,0.9674748629263834
normal,40025,CP_PAC,0.0,2.6834805679147955,0.001,0.9927139790736204
normal,40025,FH_PAC,-0.1187997862023066,1.9479030231374823,0.001,0.9469268447720044
normal,40025,FH_normal,-0.1187997862023066,1.6408042967767753,0.001,0.8967585453621043
normal,40025,HetLDC,0.0,2.400754687180008,0.001,0.98363869928423
normal,40025,HetLDC_cert,0.0,2.403155441867187,0.001,0.9837457233953482
normal,40025,LDC_PAC,0.0,2.479905919686753,0.001,0.9868582947828016
normal,40025,LDC_cert_pk,0.0,2.4126163861569663,,0.9841615202164551
normal,40026,CP_PAC,0.0,2.6759655761288355,0.003,0.9925485701836314
normal,40026,FH_PAC,-0.0884962148968231,2.0287242150240257,0.003,0.9567034343151696
normal,40026,FH_normal,-0.0884962148968231,1.7363955358394425,0.003,0.9163046504410944
normal,40026,HetLDC,0.0,2.475505539265232,0.003,0.9866952302175503
normal,40026,HetLDC_cert,0.0,2.482932055883028,0.003,0.9869694060849286
normal,40026,LDC_PAC,0.0,2.548650581534623,0.003,0.9891859410165316
normal,40026,LDC_cert_pk,0.0,2.486965519848543,,0.9871162114623837
normal,40027,CP_PAC,0.0,2.659020405698166,0.001,0.9921631783657688
normal,40027,FH_PAC,-0.0442200763903748,1.892980599930499,0.001,0.9413933912090476
normal,40027,FH_normal,-0.0442200763903748,1.5785722970000036,0.001,0.8852115890813536
normal,40027,HetLDC,0.0,2.413386262831306,0.001,0.9841949401123888
normal,40027,HetLDC_cert,0.0,2.4157996490941374,0.001,0.984299302190886
normal,40027,LDC_PAC,0.0,2.503942256208026,0.001,0.9877181922927044
normal,40027,LDC_cert_pk,0.0,2.4256702421302876,,0.9847198527690453
normal,40028,CP_PAC,0.0,2.707007368609905,0.003,0.9932107249569048
normal,40028,FH_PAC,-0.0865412850382828,1.9326652861883005,0.003,0.9458300218706254
normal,40028,FH_normal,-0.0865412850382828,1.5911382791687945,0.003,0.8870813047312678
normal,40028,HetLDC,0.0,2.4204569668527265,0.003,0.9844989861164904
normal,40028,HetLDC_cert,0.0,2.4277183377532845,0.003,0.984805861824732
normal,40028,LDC_PAC,0.0,2.5016479263227205,0.003,0.9876383211788746
normal,40028,LDC_cert_pk,0.0,2.431979873764872,,0.9849834582958101
normal,40029,CP_PAC,0.0,2.3560184200387444,0.001,0.9815279983005628
normal,40029,FH_PAC,0.0964581504768997,1.8201064882239544,0.001,0.9299676946711232
normal,40029,FH_normal,0.0964581504768997,1.5018638612678763,0.001,0.8650639996856258
normal,40029,HetLDC,0.0,2.067148096728008,0.001,0.9612797987938356
normal,40029,HetLDC_cert,0.0,2.0692152448247354,0.001,0.9614741072204392
normal,40029,LDC_PAC,0.0,2.147505785944884,0.001,0.9682469629405588
normal,40029,LDC_cert_pk,0.0,2.0787019567545952,,0.9623552469724053
normal,40030,CP_PAC,0.0,2.553859951585697,0.001,0.9893463902154432
normal,40030,FH_PAC,-0.0436262162077192,2.1090796843776443,0.001,0.9648890432780164
normal,40030,FH_normal,-0.0436262162077192,1.7202469195291883,0.001,0.9143149918190914
normal,40030,HetLDC,0.0,2.2992978785955227,0.001,0.9785119697852124
normal,40030,HetLDC_cert,0.0,2.301597176474118,0.001,0.9786421004766854
normal,40030,LDC_PAC,0.0,2.375533641599032,0.001,0.9824764050866428
normal,40030,LDC_cert_pk,0.0,2.309438951267679,,0.9790807643245678
normal,40031,CP_PAC,0.0,2.2444297800777893,0.001,0.975195237773916
normal,40031,FH_PAC,-0.1942787774988696,1.9823939655145304,0.001,0.9483687904463872
normal,40031,FH_normal,-0.1942787774988696,1.6578236087302116,0.001,0.8963352611354165
normal,40031,HetLDC,0.0,1.9689693807160404,0.001,0.951043392692068
normal,40031,HetLDC_cert,0.0,1.970938350096756,0.001,0.951269072118373
normal,40031,LDC_PAC,0.0,2.0457929776223023,0.001,0.9592232567570274
normal,40031,LDC_cert_pk,0.0,1.9804580017400117,,0.9523479119408651
normal,40032,CP_PAC,0.0,2.400324710180852,0.001,0.9836194659490952
normal,40032,FH_PAC,0.275463008094661,2.1227938162375657,0.001,0.9594137394719428
normal,40032,FH_normal,0.275463008094661,1.7546074932510545,0.001,0.9092744617513656
normal,40032,HetLDC,0.0,2.1244004223939106,0.001,0.9663633252840036
normal,40032,HetLDC_cert,0.0,2.1265248228163043,0.001,0.96654041536161
normal,40032,LDC_PAC,0.0,2.2032884698590007,0.001,0.9724255768734388
normal,40032,LDC_cert_pk,0.0,2.1358706500909466,,0.9673100415164957
normal,40033,CP_PAC,0.0,2.934514452362238,0.003,0.9966593000462712
normal,40033,FH_PAC,0.0354551729451313,2.3421661336653994,0.003,0.9807521753020942
normal,40033,FH_normal,0.0354551729451313,1.9405269597774315,0.003,0.9475362294529664
normal,40033,HetLDC,0.0,2.7083337997605463,0.003,0.9932378028159484
normal,40033,HetLDC_cert,0.0,2.716458801159828,0.003,0.993401559299416
normal,40033,LDC_PAC,0.0,2.794898421807909,0.003,0.994808397523185
normal,40033,LDC_cert_pk,0.0,2.72593211789413,,0.9935879816111901
normal,40034,CP_PAC,0.0,2.579446986801707,0.003,0.9901041353646556
normal,40034,FH_PAC,0.046903413993485,2.1802472165564093,0.003,0.9705831290959612
normal,40034,FH_normal,0.046903413993485,1.876301297309913,0.003,0.9391028148469924
normal,40034,HetLDC,0.0,2.326072251327046,0.003,0.979985303417482
normal,40034,HetLDC_cert,0.0,2.333050468081027,0.003,0.9803545033237484
normal,40034,LDC_PAC,0.0,2.4144159290817258,0.003,0.9842395403688856
normal,40034,LDC_cert_pk,0.0,2.3424633494204383,,0.9808430845988774
normal,40035,CP_PAC,0.0,2.308072620570968,0.001,0.9790049022831058
normal,40035,FH_PAC,0.0665847355335938,1.9870963738196683,0.001,0.9526000647032906
normal,40035,FH_normal,0.0665847355335938,1.67595873128527,0.001,0.9055260098289571
normal,40035,HetLDC,0.0,2.0631849217943543,0.001,0.9609049378418436
normal,40035,HetLDC_cert,0.0,2.0652481067161483,0.001,0.9611004691407364
normal,40035,LDC_PAC,0.0,2.1329772323518457,0.001,0.9670734060600884
normal,40035,LDC_cert_pk,0.0,2.0731889297823156,,0.961845299763765
normal,40036,CP_PAC,0.0,2.796350521805149,0.003,0.9948316687387668
normal,40036,FH_PAC,-0.0057015480455784,1.853383110233909,0.003,0.936168218846932
normal,40036,FH_normal,-0.0057015480455784,1.5613563768111305,0.003,0.8815543269635281
normal,40036,HetLDC,0.0,2.579390735422021,0.003,0.9901025235859002
normal,40036,HetLDC_cert,0.0,2.587128907628287,0.003,0.9903220621567964
normal,40036,LDC_PAC,0.0,2.663307946540719,0.003,0.9922623433070188
normal,40036,LDC_cert_pk,0.0,2.5954264886604586,,0.9905526390261068
normal,40037,CP_PAC,0.0,2.2163462494850217,0.001,0.9733322021592266
normal,40037,FH_PAC,0.029610853393034,1.9568867096394007,0.001,0.9495383180077646
normal,40037,FH_normal,0.029610853393034,1.634603690846495,0.001,0.8977175282384162
normal,40037,HetLDC,0.0,1.8987653616567992,0.001,0.9424046666203404
normal,40037,HetLDC_cert,0.0,1.900664127018456,0.001,0.9426539798680198
normal,40037,LDC_PAC,0.0,1.975004502747362,0.001,0.9517323629727296
normal,40037,LDC_cert_pk,0.0,1.9005067942293596,,0.9426333557876878
normal,40038,CP_PAC,0.0,2.7880207794715317,0.003,0.9946968857837512
normal,40038,FH_PAC,-0.1087827706574841,2.184963523667725,0.003,0.9701588436977756
normal,40038,FH_normal,-0.1087827706574841,1.8449108941391528,0.003,0.9333606806855098
normal,40038,HetLDC,0.0,2.575927883923945,0.003,0.990002850531849
normal,40038,HetLDC_cert,0.0,2.5836556675757163,0.003,0.990224066022287
normal,40038,LDC_PAC,0.0,2.6553745101647093,0.003,0.992077959729851
normal,40038,LDC_cert_pk,0.0,2.587356221714341,,0.9903284451000469
normal,40039,CP_PAC,0.0,2.3169212748682355,0.001,0.9794919793867352
normal,40039,FH_PAC,0.0789082990047468,1.9360954806833948,0.001,0.9464056094604832
normal,40039,FH_normal,0.0789082990047468,1.5970168832448777,0.001,0.8886300620331277
normal,40039,HetLDC,0.0,2.0383811364333484,0.001,0.9584881687052508
normal,40039,HetLDC_cert,0.0,2.040419517569781,0.001,0.9586914404155829
normal,40039,LDC_PAC,0.0,2.1118688211599417,0.001,0.9653022976810576
normal,40039,LDC_cert_pk,0.0,2.0475109133172595,,0.9593920535559413
normal,40040,CP_PAC,0.0,3.05182367328158,0.003,0.997725443279668
normal,40040,FH_PAC,0.0330459812816716,2.246355236690144,0.003,0.9752402210229064
normal,40040,FH_normal,0.0330459812816716,1.8779795810401008,0.003,0.9394757528794724
normal,40040,HetLDC,0.0,2.860495329376863,0.003,0.9957702021647532
normal,40040,HetLDC_cert,0.0,2.869076815364993,0.003,0.9958832819360766
normal,40040,LDC_PAC,0.0,2.951359843677277,0.003,0.9968362190604908
normal,40040,LDC_cert_pk,0.0,2.877181039744338,,0.9959875467881798
normal,40041,CP_PAC,0.0,2.6761547150224776,0.003,0.9925527742041652
normal,40041,FH_PAC,-0.0113167764910773,1.7785713499881612,0.003,0.9246712490859228
normal,40041,FH_normal,-0.0113167764910773,1.443291099969704,0.003,0.851035490496395
normal,40041,HetLDC,0.0,2.4388244898743308,0.003,0.985264877118625
normal,40041,HetLDC_cert,0.0,2.4461409633439537,0.003,0.985560546688451
normal,40041,LDC_PAC,0.0,2.5200772663253392,0.003,0.9882670923934228
normal,40041,LDC_cert_pk,0.0,2.453175119225364,,0.9858398615472035
normal,40042,CP_PAC,0.0,2.416691908024652,0.001,0.9843377323808602
normal,40042,FH_PAC,0.0227186058885474,1.80206829999458,0.001,0.92839217946478
normal,40042,FH_normal,0.0227186058885474,1.4802640754850172,0.001,0.8610953102019941
normal,40042,HetLDC,0.0,2.128000218657484,0.001,0.96666293454915
normal,40042,HetLDC_cert,0.0,2.130128218876141,0.001,0.9668389708173896
normal,40042,LDC_PAC,0.0,2.2028095413803146,0.001,0.9723918246094554
normal,40042,LDC_cert_pk,0.0,2.1390734666631013,,0.9675702810925229
normal,40043,CP_PAC,0.0,2.323098076749588,0.001,0.9798261157182132
normal,40043,FH_PAC,-0.245281730555159,1.8472778809100108,0.001,0.9272275270429572
normal,40043,FH_normal,-0.245281730555159,1.5601843942705818,0.001,0.8702278053872006
normal,40043,HetLDC,0.0,2.067162271289097,0.001,0.9612811340087396
normal,40043,HetLDC_cert,0.0,2.069229433560386,0.001,0.961475438068646
normal,40043,LDC_PAC,0.0,2.1468628248800257,0.001,0.9681957960497528
normal,40043,LDC_cert_pk,0.0,2.07648189746749,,0.9621505963179156
normal,40044,CP_PAC,0.0,2.069251091834215,0.001,0.9614774694551352
normal,40044,FH_PAC,0.147171075175752,1.8080375595609364,0.001,0.926350642676672
normal,40044,FH_normal,0.147171075175752,1.475928877419579,0.001,0.8557520360793138
normal,40044,HetLDC,0.0,1.71602613966882,0.001,0.9138427417471104
normal,40044,HetLDC_cert,0.0,1.7177421658084888,0.001,0.914156345357838
normal,40044,LDC_PAC,0.0,1.7820671341333156,0.001,0.925261715419474
normal,40044,LDC_cert_pk,0.0,1.7204847089902515,,0.9146556291681749
normal,40045,CP_PAC,0.0,2.342629897165218,0.001,0.9808516328638496
normal,40045,FH_PAC,-0.1166414894010041,2.081832362117763,0.001,0.961346247039388
normal,40045,FH_normal,-0.1166414894010041,1.7357497544576976,0.001,0.9153031837193084
normal,40045,HetLDC,0.0,2.0896131097051747,0.001,0.9633474320636164
normal,40045,HetLDC_cert,0.0,2.0917027228148792,0.001,0.963534883201234
normal,40045,LDC_PAC,0.0,2.164912919093534,0.001,0.9696056453402466
normal,40045,LDC_cert_pk,0.0,2.10335205851425,,0.9645649940841148
normal,40046,CP_PAC,0.0,2.541781285352925,0.003,0.9889710836758896
normal,40046,FH_PAC,0.2161318738928521,2.0713542265735176,0.003,0.957134026610663
normal,40046,FH_normal,0.2161318738928521,1.749833485364189,0.003,0.9127971553153502
normal,40046,HetLDC,0.0,2.272010577489173,0.003,0.9769141285309856
normal,40046,HetLDC_cert,0.0,2.2788266092216403,0.003,0.9773226255311008
normal,40046,LDC_PAC,0.0,2.348956251616824,0.003,0.9811738813730086
normal,40046,LDC_cert_pk,0.0,2.2802702512224062,,0.9774083349611988
normal,40047,CP_PAC,0.0,2.297822218039183,0.001,0.9784280903148764
normal,40047,FH_PAC,-0.1631003290347115,1.7442416925838198,0.001,0.9148389845831122
normal,40047,FH_normal,-0.1631003290347115,1.4206358557058805,0.001,0.8390932251426273
normal,40047,HetLDC,0.0,2.0236931895887524,0.001,0.9569982702383936
normal,40047,HetLDC_cert,0.0,2.025716882778341,0.001,0.9572061943920276
normal,40047,LDC_PAC,0.0,2.094460071424528,0.001,0.9637809836299044
normal,40047,LDC_cert_pk,0.0,2.0336268124207453,,0.9580107636423045
normal,40048,CP_PAC,0.0,2.4362255009039746,0.001,0.9851585709007388
normal,40048,FH_PAC,-0.0111516627470004,1.7323169974143584,0.001,0.9167636948445088
normal,40048,FH_normal,-0.0111516627470004,1.3783524055691454,0.001,0.8318790413663573
normal,40048,HetLDC,0.0,2.1243731574146665,0.001,0.9663610472743608
normal,40048,HetLDC_cert,0.0,2.126497530572081,0.001,0.9665381453468752
normal,40048,LDC_PAC,0.0,2.204522862730725,0.001,0.9725124061042631
normal,40048,LDC_cert_pk,0.0,2.137806259198222,,0.9674675291997228
normal,40049,CP_PAC,0.0,2.307580117815341,0.001,0.978977498598701
normal,40049,FH_PAC,0.1091065328702316,1.9513190313901727,0.001,0.9475990259976356
normal,40049,FH_normal,0.1091065328702316,1.6429506391885804,0.001,0.8975840065525884
normal,40049,HetLDC,0.0,2.020437009590908,0.001,0.9566619222223732
normal,40049,HetLDC_cert,0.0,2.0224574466004985,0.001,0.9568708845181456
normal,40049,LDC_PAC,0.0,2.1033543763458047,0.001,0.9645651965453874
normal,40049,LDC_cert_pk,0.0,2.0327102206386467,,0.9579181919075197
normal,40050,CP_PAC,0.0,2.673559247947762,0.003,0.992494898237848
normal,40050,FH_PAC,0.0306978478125146,1.925842490334068,0.003,0.9457626114557222
normal,40050,FH_normal,0.0306978478125146,1.5939467934904334,0.003,0.8888838245223181
normal,40050,HetLDC,0.0,2.4323168855283144,0.003,0.984997424684517
normal,40050,HetLDC_cert,0.0,2.439613836184899,0.003,0.9852970305399044
normal,40050,LDC_PAC,0.0,2.5176331708723483,0.003,0.9881853702868884
normal,40050,LDC_cert_pk,0.0,2.4451693385436912,,0.9855215855769908
normal,40051,CP_PAC,0.0,3.051836808049838,0.003,0.9977255428030684
normal,40051,FH_PAC,0.1777462017519049,2.444324842125868,0.003,0.98392215041607
normal,40051,FH_normal,0.1777462017519049,2.056346946665963,0.003,0.9571120129440625
normal,40051,HetLDC,0.0,2.83445259900317,0.003,0.9954095732625584
normal,40051,HetLDC_cert,0.0,2.8429559568001794,0.003,0.9955302753379942
normal,40051,LDC_PAC,0.0,2.9221524295929333,0.003,0.9965237863272778
normal,40051,LDC_cert_pk,0.0,2.8515762539053995,,0.9956496949383447
normal,40052,CP_PAC,0.0,2.787427061731248,0.003,0.9946871587359344
normal,40052,FH_PAC,-0.2513876759924508,2.2908732356505985,0.003,0.973792308331502
normal,40052,FH_normal,-0.2513876759924508,1.9357331927508656,0.003,0.9395756924029732
normal,40052,HetLDC,0.0,2.564254045041451,0.003,0.9896602167048568
normal,40052,HetLDC_cert,0.0,2.571946807176575,0.003,0.989887157172876
normal,40052,LDC_PAC,0.0,2.654809039862125,0.003,0.9920646684211574
normal,40052,LDC_cert_pk,0.0,2.5791237268587417,,0.9900948697613658
normal,40053,CP_PAC,0.0,2.496248963828105,0.001,0.9874485525788824
normal,40053,FH_PAC,-0.3851395415055776,2.0727977777329274,0.001,0.9472746953713655
normal,40053,FH_normal,-0.3851395415055776,1.7136183649699797,0.001,0.8900708889841468
normal,40053,HetLDC,0.0,2.238491165569287,0.001,0.974810957113361
normal,40053,HetLDC_cert,0.0,2.240729656734856,0.001,0.9749564081366172
normal,40053,LDC_PAC,0.0,2.321945409613588,0.001,0.9797641247282332
normal,40053,LDC_cert_pk,0.0,2.250834145319038,,0.9756039559889651
normal,40054,CP_PAC,0.0,2.5118315770289743,0.001,0.9879893604949594
normal,40054,FH_PAC,0.0129044189505525,1.92931987314582,0.001,0.9462889056064104
normal,40054,FH_normal,0.0129044189505525,1.582383348761597,0.001,0.8864078574993514
normal,40054,HetLDC,0.0,2.270478203163535,0.001,0.9768214156726316
normal,40054,HetLDC_cert,0.0,2.2727486813666986,0.001,0.9769586708052592
normal,40054,LDC_PAC,0.0,2.351126501835504,0.001,0.981283330521801
normal,40054,LDC_cert_pk,0.0,2.280806841144926,,0.9774401206078591
normal,40055,CP_PAC,0.0,2.6030447016122675,0.003,0.9907600094802842
normal,40055,FH_PAC,0.0099184255295539,1.897160697695014,0.003,0.94218095538583
normal,40055,FH_normal,0.0099184255295539,1.546045122652239,0.003,0.8778879648573323
normal,40055,HetLDC,0.0,2.384855234764672,0.003,0.9829141566707298
normal,40055,HetLDC_cert,0.0,2.392009800468965,0.003,0.9832436050664406
normal,40055,LDC_PAC,0.0,2.465463984836638,0.003,0.9863164069389264
normal,40055,LDC_cert_pk,0.0,2.398035771475163,,0.9835167445650874
normal,40056,CP_PAC,0.0,2.4873556486878377,0.001,0.987130333010076
normal,40056,FH_PAC,-0.0235825271462696,1.933283444439231,0.001,0.9467325194786612
normal,40056,FH_normal,-0.0235825271462696,1.6056171698592532,0.001,0.8915437933312484
normal,40056,HetLDC,0.0,2.224746853493786,0.001,0.9739017629947996
normal,40056,HetLDC_cert,0.0,2.22697160034728,0.001,0.9740508281104489
normal,40056,LDC_PAC,0.0,2.2986594616336005,0.001,0.9784757158159384
normal,40056,LDC_cert_pk,0.0,2.2345755112637233,,0.9745547699614676
normal,40057,CP_PAC,0.0,2.262796016928844,0.001,0.9763517334335224
normal,40057,FH_PAC,0.1072595865088201,1.8727695922384908,0.001,0.9374108299060132
normal,40057,FH_normal,0.1072595865088201,1.5278078401771176,0.001,0.871258477659735
normal,40057,HetLDC,0.0,2.007218441003212,0.001,0.9552735911045668
normal,40057,HetLDC_cert,0.0,2.0092256594442155,0.001,0.9554867923294352
normal,40057,LDC_PAC,0.0,2.077049139475198,0.001,0.962202975918643
normal,40057,LDC_cert_pk,0.0,2.016409632191745,,0.9562428408750823
normal,40058,CP_PAC,0.0,2.4729303293647,0.003,0.9865989734585672
normal,40058,FH_PAC,0.0100530648133448,2.1917304660778405,0.003,0.9715930235564032
normal,40058,FH_normal,0.0100530648133448,1.842053633785265,0.003,0.9345190806762692
normal,40058,HetLDC,0.0,2.23332703389563,0.003,0.9744726139724988
normal,40058,HetLDC_cert,0.0,2.2400270149973167,0.003,0.974910830903021
normal,40058,LDC_PAC,0.0,2.314714126430093,0.003,0.9793714178400376
normal,40058,LDC_cert_pk,0.0,2.2470708730026274,,0.975364501948065
normal,40059,CP_PAC,0.0,2.7120910860590937,0.003,0.9933139782393844
normal,40059,FH_PAC,0.1044491868510696,1.9946025377203984,0.003,0.9527251025372656
normal,40059,FH_normal,0.1044491868510696,1.5637453684834746,0.003,0.8801196413546791
normal,40059,HetLDC,0.0,2.479270982826994,0.003,0.9868348756143754
normal,40059,HetLDC_cert,0.0,2.4867087957754745,0.003,0.98710691130801
normal,40059,LDC_PAC,0.0,2.568746857145278,0.003,0.989793301322922
normal,40059,LDC_cert_pk,0.0,2.49586205212573,,0.9874348544583189
normal,40060,CP_PAC,0.0,2.9883721207305016,0.003,0.9971953215793384
normal,40060,FH_PAC,0.0421926645696877,2.100998231804201,0.003,0.9641946794338924
normal,40060,FH_normal,0.0421926645696877,1.76009021051881,0.003,0.9213418920138426
normal,40060,HetLDC,0.0,2.758149897797184,0.003,0.9941870464605964
