shape,nu,seed,method,half,cov
normal,10,1090092,FH_PAC,2.023671676825658,0.9558461977742707
normal,10,1090092,CP_PAC,2.5835989473591905,0.9902224583709518
normal,10,1090092,LDC_PAC,2.418302250358418,0.9844068814897828
normal,10,1090092,HetLDC,2.3086132182106973,0.9790349462073138
normal,10,1090093,FH_PAC,1.8676318395863458,0.9303105979903299
normal,10,1090093,CP_PAC,2.3692258522857728,0.9821746354191754
normal,10,1090093,LDC_PAC,2.231048965749166,0.9743221142961225
normal,10,1090093,HetLDC,2.1283532014662643,0.9666921898261149
normal,10,1090094,FH_PAC,1.986429402042747,0.947472416052594
normal,10,1090094,CP_PAC,2.2702782470780387,0.9768092939660031
normal,10,1090094,LDC_PAC,2.111753367045738,0.9652923910060605
normal,10,1090094,HetLDC,2.0095383208603077,0.9555199250567945
normal,10,1090095,FH_PAC,1.7122174829777501,0.9128682183223907
normal,10,1090095,CP_PAC,2.2660842084782256,0.9765537720816555
normal,10,1090095,LDC_PAC,2.0505632358784727,0.9596905002978262
normal,10,1090095,HetLDC,1.9472548215470662,0.9484958078418773
normal,10,1090096,FH_PAC,2.133207481647119,0.9638385932371375
normal,10,1090096,CP_PAC,2.5475389111790303,0.989151424619064
normal,10,1090096,LDC_PAC,2.384549307885817,0.9828999437378028
normal,10,1090096,HetLDC,2.277494848308952,0.9772433080819667
normal,10,1090097,FH_PAC,1.9657533249815318,0.9506117827414118
normal,10,1090097,CP_PAC,2.2267489882413845,0.97403594560947
normal,10,1090097,LDC_PAC,2.0712635905033165,0.9616658301699914
normal,10,1090097,HetLDC,1.9741602383166719,0.9516364744096009
normal,10,1090098,FH_PAC,1.6130976761301081,0.8910191770710747
normal,10,1090098,CP_PAC,2.1319832689268634,0.9669917779904169
normal,10,1090098,LDC_PAC,1.929216264079288,0.9462959800938886
normal,10,1090098,HetLDC,1.8193837430211233,0.9311470948176803
normal,10,1090099,FH_PAC,2.0935932528576795,0.9633602492707484
normal,10,1090099,CP_PAC,2.74877803216248,0.9940182120707319
normal,10,1090099,LDC_PAC,2.631971796102703,0.9915109090283591
normal,10,1090099,HetLDC,2.533858790964287,0.9887185817222586
normal,10,1090100,FH_PAC,2.0100304468028565,0.9538081363167563
normal,10,1090100,CP_PAC,2.2351465394728436,0.974592270129421
normal,10,1090100,LDC_PAC,2.0516693337272334,0.9597981910218965
normal,10,1090100,HetLDC,1.95208621581942,0.9490720305202076
normal,10,1090101,FH_PAC,2.0078764401033857,0.9547266149631672
normal,10,1090101,CP_PAC,2.1020234696607014,0.9644487800482222
normal,10,1090101,LDC_PAC,1.9159899281322519,0.9446336222906506
normal,10,1090101,HetLDC,1.8192188930825348,0.9311219584526398
normal,10,1090102,FH_PAC,2.0739181653217895,0.9617637159472163
normal,10,1090102,CP_PAC,2.400553363047479,0.9836296963100235
normal,10,1090102,LDC_PAC,2.260549408021045,0.9762128263855494
normal,10,1090102,HetLDC,2.168194025112644,0.9698560727697805
normal,10,1090103,FH_PAC,2.126047079586972,0.965887846381856
normal,10,1090103,CP_PAC,2.4463484996183062,0.9855688566763585
normal,10,1090103,LDC_PAC,2.289832981947489,0.9779689995763194
normal,10,1090103,HetLDC,2.184823754376961,0.9710982283590979
normal,10,1090104,FH_PAC,1.870409901524366,0.935164891171218
normal,10,1090104,CP_PAC,2.7007187005495403,0.9930810169318105
normal,10,1090104,LDC_PAC,2.5722260211861645,0.98989531006684
normal,10,1090104,HetLDC,2.461831261305875,0.9861770317413963
normal,10,1090105,FH_PAC,2.279793942691231,0.976559752509449
normal,10,1090105,CP_PAC,3.001471704422825,0.9973132199191923
normal,10,1090105,LDC_PAC,2.9161185687822253,0.9964558421546184
normal,10,1090105,HetLDC,2.8070430551536307,0.9950001441460035
normal,10,1090106,FH_PAC,1.9181654554920473,0.9446174481043301
normal,10,1090106,CP_PAC,2.050465788801711,0.9596810010445391
normal,10,1090106,LDC_PAC,1.797338809800052,0.9277181514723578
normal,10,1090106,HetLDC,1.7144346261180028,0.9135510662187167
normal,10,1090107,FH_PAC,2.109457494453088,0.9646465456993485
normal,10,1090107,CP_PAC,2.711334896781206,0.9932987095110475
normal,10,1090107,LDC_PAC,2.5680306353188924,0.9897721883364567
normal,10,1090107,HetLDC,2.4618160365912933,0.9861764449929691
normal,10,1090108,FH_PAC,1.9431275735068745,0.9462885668988534
normal,10,1090108,CP_PAC,2.5702090754291427,0.9898362845757605
normal,10,1090108,LDC_PAC,2.434363845171764,0.9850820089033154
normal,10,1090108,HetLDC,2.3372422324919455,0.9805734076337116
normal,10,1090109,FH_PAC,2.0244353316703454,0.9562708023789745
normal,10,1090109,CP_PAC,2.1950797651334186,0.9718421235530177
normal,10,1090109,LDC_PAC,2.028556259667245,0.9574964924712246
normal,10,1090109,HetLDC,1.9294952031883248,0.9463305849974535
normal,10,1090110,FH_PAC,1.807298652440834,0.9266010622458267
normal,10,1090110,CP_PAC,2.191282460245949,0.9715686414743299
normal,10,1090110,LDC_PAC,2.011405939532405,0.9557174035053735
normal,10,1090110,HetLDC,1.9081029404271281,0.9436220872460399
normal,10,1090111,FH_PAC,2.097696933838326,0.9624931843467475
normal,10,1090111,CP_PAC,2.574589597290624,0.9899640910383214
normal,10,1090111,LDC_PAC,2.4520977896285996,0.9857973941454641
normal,10,1090111,HetLDC,2.3512426388549255,0.9812891717723202
normal,10,1090112,FH_PAC,1.9952956904867871,0.9519713451364005
normal,10,1090112,CP_PAC,2.3281795805052825,0.9800974300166323
normal,10,1090112,LDC_PAC,2.165611670968965,0.9696591262106653
normal,10,1090112,HetLDC,2.0651919865146446,0.9610951615523204
normal,10,1090113,FH_PAC,2.172410041900313,0.970042153617272
normal,10,1090113,CP_PAC,2.5786427508032013,0.9900810692339448
normal,10,1090113,LDC_PAC,2.4423517690371,0.985408079385609
normal,10,1090113,HetLDC,2.3311164866823395,0.9802527818199378
normal,10,1090114,FH_PAC,1.9182311515660273,0.9449026634703604
normal,10,1090114,CP_PAC,2.297639683593493,0.9784176949108199
normal,10,1090114,LDC_PAC,2.094293691664964,0.9637661740498249
normal,10,1090114,HetLDC,1.989637699572511,0.9533691398900495
normal,10,1090115,FH_PAC,1.8850217344161893,0.9394552078581916
normal,10,1090115,CP_PAC,2.3349919007159037,0.9804561561509053
normal,10,1090115,LDC_PAC,2.1856008936068445,0.9711551828085105
normal,10,1090115,HetLDC,2.082507129313279,0.9627038276291799
normal,10,1090116,FH_PAC,1.8885289873091995,0.9407290330582123
normal,10,1090116,CP_PAC,2.2661761580990794,0.9765594002073492
normal,10,1090116,LDC_PAC,2.0506464404263753,0.9596986096708473
normal,10,1090116,HetLDC,1.938023540761419,0.9473796494249824
normal,10,1090117,FH_PAC,2.30684587336044,0.9785411586495235
normal,10,1090117,CP_PAC,2.5624001316637965,0.9896048520945036
normal,10,1090117,LDC_PAC,2.440488264851621,0.9853325775113557
normal,10,1090117,HetLDC,2.3429939935614073,0.9808703089412925
normal,10,1090118,FH_PAC,2.0245440031958313,0.9560298886142975
normal,10,1090118,CP_PAC,2.47967413763942,0.9868497499491868
normal,10,1090118,LDC_PAC,2.3350557376528607,0.9804594908168307
normal,10,1090118,HetLDC,2.225381480642549,0.973944360304513
normal,10,1090119,FH_PAC,1.9720974549004542,0.9513861285579643
normal,10,1090119,CP_PAC,2.4170440407684963,0.9843528761850999
normal,10,1090119,LDC_PAC,2.289294159484773,0.9779377331725079
normal,10,1090119,HetLDC,2.1952713113274105,0.9718558584501875
trunc_laplace,4,491008,FH_PAC,2.072132727213562,0.94799807400693
trunc_laplace,4,491008,CP_PAC,2.424507683844034,0.9861991434691153
trunc_laplace,4,491008,LDC_PAC,2.2693895249664537,0.9711900707979133
trunc_laplace,4,491008,HetLDC,2.167027389168997,0.9598691628614033
trunc_laplace,4,491009,FH_PAC,2.1562510131250776,0.958523770380346
trunc_laplace,4,491009,CP_PAC,2.4338498587446917,0.9870278826285714
trunc_laplace,4,491009,LDC_PAC,2.3304261418027545,0.9773871982204994
trunc_laplace,4,491009,HetLDC,2.21851157412089,0.9657141732937053
trunc_laplace,4,491012,FH_PAC,1.9461699383317725,0.9308863621133935
trunc_laplace,4,491012,CP_PAC,2.2812371598586085,0.9724240337563117
trunc_laplace,4,491012,LDC_PAC,2.0939764982678812,0.951018079536226
trunc_laplace,4,491012,HetLDC,1.977625232870571,0.9354511799287795
trunc_laplace,4,491013,FH_PAC,2.144522613109104,0.9571758435773021
trunc_laplace,4,491013,CP_PAC,2.26642898765438,0.9708793342130497
trunc_laplace,4,491013,LDC_PAC,2.0508752240651753,0.9454705395233327
trunc_laplace,4,491013,HetLDC,1.9271028453490655,0.9280807177825399
trunc_laplace,4,491004,FH_PAC,2.062618363637878,0.9468008183686611
trunc_laplace,4,491004,CP_PAC,2.7228985413474374,1.0
trunc_laplace,4,491004,LDC_PAC,2.6332626893541975,1.0
trunc_laplace,4,491004,HetLDC,2.5298110804538823,0.9950889858552658
trunc_laplace,4,491005,FH_PAC,2.224485573654681,0.9661958184904871
trunc_laplace,4,491005,CP_PAC,2.661264248587072,1.0
trunc_laplace,4,491005,LDC_PAC,2.534648702241822,0.9954743926452783
trunc_laplace,4,491005,HetLDC,2.4224355693717596,0.9860142305483963
trunc_laplace,4,491002,FH_PAC,1.8652607226154418,0.9183945640873148
trunc_laplace,4,491002,CP_PAC,2.5517378786156866,0.9968204003853072
trunc_laplace,4,491002,LDC_PAC,2.430333292129271,0.986716877343842
trunc_laplace,4,491002,HetLDC,2.325335888574259,0.9768853239294892
trunc_laplace,4,491003,FH_PAC,2.002203223484911,0.9367973686442421
trunc_laplace,4,491003,CP_PAC,2.446188673268248,0.9881101484484462
trunc_laplace,4,491003,LDC_PAC,2.3298058242167636,0.9773261803940487
trunc_laplace,4,491003,HetLDC,2.225701686720829,0.9665057746546297
trunc_laplace,4,491006,FH_PAC,2.122416475209965,0.9545142914122566
trunc_laplace,4,491006,CP_PAC,2.331840621563462,0.9775261866147513
trunc_laplace,4,491006,LDC_PAC,2.1826512308994626,0.9616762292065009
trunc_laplace,4,491006,HetLDC,2.071346630922759,0.9481365095166732
trunc_laplace,4,491007,FH_PAC,1.933641809551318,0.9280145048115621
trunc_laplace,4,491007,CP_PAC,2.5993119074584277,1.0
trunc_laplace,4,491007,LDC_PAC,2.4756438810836334,0.9906381104263471
trunc_laplace,4,491007,HetLDC,2.3644479977962445,0.9806740274235137
trunc_laplace,4,491016,FH_PAC,1.9647107565789945,0.9332102012943386
trunc_laplace,4,491016,CP_PAC,2.2827156566740543,0.9725769557071575
trunc_laplace,4,491016,LDC_PAC,2.1095439026586473,0.9529612306149462
trunc_laplace,4,491016,HetLDC,1.9976894312559097,0.9382721782179724
trunc_laplace,4,491017,FH_PAC,1.9783989709174223,0.9350974299599258
trunc_laplace,4,491017,CP_PAC,2.5161624102605433,0.9939910725403844
trunc_laplace,4,491017,LDC_PAC,2.383173749822585,0.982433957613233
trunc_laplace,4,491017,HetLDC,2.2592197053292247,0.9701186259243388
trunc_laplace,4,491000,FH_PAC,2.400552715849017,0.9705892524142106
trunc_laplace,4,491000,CP_PAC,2.788701932286033,1.0
trunc_laplace,4,491000,LDC_PAC,2.6838283375949277,1.0
trunc_laplace,4,491000,HetLDC,2.574217004361062,0.9985547953809149
trunc_laplace,4,491001,FH_PAC,1.7229001093080434,0.8903268834038589
trunc_laplace,4,491001,CP_PAC,2.432154605910039,0.9868780968112247
trunc_laplace,4,491001,LDC_PAC,2.290307617917701,0.9733584937006592
trunc_laplace,4,491001,HetLDC,2.1750566121682433,0.9608015073213294
trunc_laplace,4,491010,FH_PAC,2.012198451968905,0.9396900120201989
trunc_laplace,4,491010,CP_PAC,2.3820672385119304,0.9823309155659397
trunc_laplace,4,491010,LDC_PAC,2.2431414226295487,0.9684013330723082
trunc_laplace,4,491010,HetLDC,2.1244955684273426,0.9547980529413693
trunc_laplace,4,491011,FH_PAC,1.9009684345418703,0.9081671713888162
trunc_laplace,4,491011,CP_PAC,3.002010631973799,1.0
trunc_laplace,4,491011,LDC_PAC,2.903186611686735,1.0
trunc_laplace,4,491011,HetLDC,2.779890213241347,1.0
trunc_laplace,4,491020,FH_PAC,1.9730213028583279,0.9347731755364495
trunc_laplace,4,491020,CP_PAC,2.4612739524602376,0.9894145278067521
trunc_laplace,4,491020,LDC_PAC,2.3177286795026206,0.9761303056674853
trunc_laplace,4,491020,HetLDC,2.2012881088143117,0.9637936226902983
trunc_laplace,4,491021,FH_PAC,2.186790888740051,0.9610452138466312
trunc_laplace,4,491021,CP_PAC,2.761031739617329,1.0
trunc_laplace,4,491021,LDC_PAC,2.629669533713188,1.0
trunc_laplace,4,491021,HetLDC,2.5049174702454238,0.9930747002262459
trunc_laplace,4,491014,FH_PAC,1.6725160967857307,0.8843796568612945
trunc_laplace,4,491014,CP_PAC,2.042383389497089,0.9443478432131316
trunc_laplace,4,491014,LDC_PAC,1.8616281217319997,0.9179324608084019
trunc_laplace,4,491014,HetLDC,1.747497189685289,0.8984979785854259
trunc_laplace,4,491015,FH_PAC,2.1984151890258916,0.9629920846710089
trunc_laplace,4,491015,CP_PAC,2.605297646030507,1.0
trunc_laplace,4,491015,LDC_PAC,2.5073212627475807,0.9932714942448089
trunc_laplace,4,491015,HetLDC,2.3992272462859665,0.9839156111051168
trunc_laplace,4,491022,FH_PAC,1.8837905747586574,0.9205859789600103
trunc_laplace,4,491022,CP_PAC,2.144817613141444,0.9572491436107495
trunc_laplace,4,491022,LDC_PAC,1.9687552675441957,0.9341851324198944
trunc_laplace,4,491022,HetLDC,1.8532011753348374,0.9165752622563108
trunc_laplace,4,491023,FH_PAC,1.6093604019772139,0.8711413905333245
trunc_laplace,4,491023,CP_PAC,2.024071188928702,0.9418926963671335
trunc_laplace,4,491023,LDC_PAC,1.8315674021687214,0.9130359257857243
trunc_laplace,4,491023,HetLDC,1.7109361681025022,0.8917668353139625
trunc_laplace,4,491018,FH_PAC,2.0384979426687058,0.9433209268235703
trunc_laplace,4,491018,CP_PAC,2.3543883379737567,0.9797142858374728
trunc_laplace,4,491018,LDC_PAC,2.217076798035322,0.9655554986659474
trunc_laplace,4,491018,HetLDC,2.1140384280018463,0.9535164004888341
trunc_laplace,4,491019,FH_PAC,2.3097681322477674,0.9752456386697461
trunc_laplace,4,491019,CP_PAC,2.417594228247197,0.9855806343758249
trunc_laplace,4,491019,LDC_PAC,2.276596423818472,0.9719425045198713
trunc_laplace,4,491019,HetLDC,2.168250091370728,0.9600116461640249
trunc_laplace,4,491026,FH_PAC,1.9228116070727097,0.9264683078871402
trunc_laplace,4,491026,CP_PAC,2.4468791454748855,0.9881703008055784
trunc_laplace,4,491026,LDC_PAC,2.304173399744954,0.9747700007487601
trunc_laplace,4,491026,HetLDC,2.1808759383957073,0.9614723772833265
trunc_laplace,4,491027,FH_PAC,2.211589018781166,0.9644449613591389
trunc_laplace,4,491027,CP_PAC,2.4440099958487522,0.9879200628067006
trunc_laplace,4,491027,LDC_PAC,2.301471583326824,0.9744965605886924
trunc_laplace,4,491027,HetLDC,2.1791822652980084,0.9612775453314824
trunc_laplace,4,491024,FH_PAC,2.0701052925133934,0.9433609045893185
trunc_laplace,4,491024,CP_PAC,2.4473584550259484,0.9882120316888376
trunc_laplace,4,491024,LDC_PAC,2.2616965417157373,0.9703806217716757
trunc_laplace,4,491024,HetLDC,2.151609366757412,0.9580567979494359
trunc_laplace,4,491025,FH_PAC,2.144843545647564,0.9571368354695016
trunc_laplace,4,491025,CP_PAC,2.7427615539191654,1.0
trunc_laplace,4,491025,LDC_PAC,2.6262109813468415,1.0
trunc_laplace,4,491025,HetLDC,2.495621555954367,0.9923090004093738
trunc_laplace,4,491028,FH_PAC,2.2797925230874845,0.9718113754212002
trunc_laplace,4,491028,CP_PAC,2.681371033468526,1.0
trunc_laplace,4,491028,LDC_PAC,2.539650475040345,0.995870837574234
trunc_laplace,4,491028,HetLDC,2.425777853112291,0.9863122943791853
trunc_laplace,4,491029,FH_PAC,2.092563156722702,0.9501221470474237
trunc_laplace,4,491029,CP_PAC,2.6443551990900147,1.0
trunc_laplace,4,491029,LDC_PAC,2.5045910669278477,0.9930479401253389
trunc_laplace,4,491029,HetLDC,2.390682289974897,0.9831300452930858
trunc_laplace,4,491032,FH_PAC,1.8024063651350635,0.9080440779574841
trunc_laplace,4,491032,CP_PAC,2.2163511940202243,0.9654751622742626
trunc_laplace,4,491032,LDC_PAC,2.0870901920917064,0.9501484014874153
trunc_laplace,4,491032,HetLDC,1.9742384567671383,0.9349691529692323
trunc_laplace,4,491033,FH_PAC,2.1513256719854534,0.9579548706822795
trunc_laplace,4,491033,CP_PAC,2.784995010164815,1.0
trunc_laplace,4,491033,LDC_PAC,2.68026082020664,1.0
trunc_laplace,4,491033,HetLDC,2.5647281766584333,0.9978276341087344
trunc_laplace,4,491034,FH_PAC,2.006171795316927,0.9393869849347001
trunc_laplace,4,491034,CP_PAC,2.952402611210843,1.0
trunc_laplace,4,491034,LDC_PAC,2.8684448580296253,1.0
trunc_laplace,4,491034,HetLDC,2.763548670437313,1.0
trunc_laplace,4,491035,FH_PAC,2.0424520384605884,0.9439266630972615
trunc_laplace,4,491035,CP_PAC,2.4738881793964524,0.9904895961002103
trunc_laplace,4,491035,LDC_PAC,2.356187464934279,0.9798866717897607
trunc_laplace,4,491035,HetLDC,2.2463739514080046,0.9687489106235587
trunc_laplace,4,491030,FH_PAC,1.9455115010117376,0.9227659171196221
trunc_laplace,4,491030,CP_PAC,2.3623883153216667,0.9804783424727515
trunc_laplace,4,491030,LDC_PAC,2.2375271949870768,0.9677948712037445
trunc_laplace,4,491030,HetLDC,2.1374534952986353,0.9563669361358411
trunc_laplace,4,491031,FH_PAC,1.7464405888099197,0.893893038653492
trunc_laplace,4,491031,CP_PAC,2.1146283154892824,0.9535890711741841
trunc_laplace,4,491031,LDC_PAC,1.9135118920412406,0.9260308043463952
trunc_laplace,4,491031,HetLDC,1.7818836277440615,0.9045987592360123
trunc_laplace,4,491044,FH_PAC,2.0592089212411304,0.9464732106298493
trunc_laplace,4,491044,CP_PAC,2.39085111922957,0.9831456342173286
trunc_laplace,4,491044,LDC_PAC,2.237886281775522,0.9678337669899437
trunc_laplace,4,491044,HetLDC,2.125547567831941,0.954926216315187
trunc_laplace,4,491045,FH_PAC,2.416123903172736,0.9845652746096216
trunc_laplace,4,491045,CP_PAC,2.7961037558912656,1.0
trunc_laplace,4,491045,LDC_PAC,2.7285307173593143,1.0
trunc_laplace,4,491045,HetLDC,2.627818338930328,1.0
trunc_laplace,4,491046,FH_PAC,2.229836366953654,0.9652955376189792
trunc_laplace,4,491046,CP_PAC,2.630940582534522,1.0
trunc_laplace,4,491046,LDC_PAC,2.5057677518258243,0.9931443676020781
trunc_laplace,4,491046,HetLDC,2.388997039880608,0.98297428641915
trunc_laplace,4,491047,FH_PAC,1.83843268922905,0.9140088581471526
trunc_laplace,4,491047,CP_PAC,2.266796131414304,0.9709179215868204
trunc_laplace,4,491047,LDC_PAC,2.108514394251633,0.9528336975652412
trunc_laplace,4,491047,HetLDC,1.9927693117508325,0.9375858700752813
trunc_laplace,4,491038,FH_PAC,2.140080330502687,0.9544959903086923
trunc_laplace,4,491038,CP_PAC,2.6751591571236886,1.0
trunc_laplace,4,491038,LDC_PAC,2.5337669197571913,0.9954042870802144
trunc_laplace,4,491038,HetLDC,2.4113435422004734,0.985017567421572
trunc_laplace,4,491039,FH_PAC,2.298038988667289,0.9740973645401798
trunc_laplace,4,491039,CP_PAC,2.628963939534885,1.0
trunc_laplace,4,491039,LDC_PAC,2.503885151998887,0.9929900346845564
trunc_laplace,4,491039,HetLDC,2.38771347574906,0.9828554694664793
trunc_laplace,4,491036,FH_PAC,1.7892253209382685,0.9055972579579115
trunc_laplace,4,491036,CP_PAC,2.428481086137837,0.9865526089428154
trunc_laplace,4,491036,LDC_PAC,2.2868483434544733,0.973003153616105
trunc_laplace,4,491036,HetLDC,2.1766635743993197,0.9609871700703216
trunc_laplace,4,491037,FH_PAC,2.097697122098407,0.9507005197646496
trunc_laplace,4,491037,CP_PAC,2.171051888466604,0.9603374592738563
trunc_laplace,4,491037,LDC_PAC,2.019455606994927,0.9412664427450508
trunc_laplace,4,491037,HetLDC,1.9109449079427756,0.9256403547593945
trunc_laplace,4,491040,FH_PAC,2.4054237148343485,0.9838741989271754
trunc_laplace,4,491040,CP_PAC,2.5350107811482956,0.9955031608333926
trunc_laplace,4,491040,LDC_PAC,2.414402023405955,0.9852935366146318
trunc_laplace,4,491040,HetLDC,2.307017055989461,0.9750569648373868
trunc_laplace,4,491041,FH_PAC,1.871268327453667,0.9194450390941045
trunc_laplace,4,491041,CP_PAC,2.4445270537895705,0.9879652142725122
trunc_laplace,4,491041,LDC_PAC,2.3153245917536798,0.9758904505968684
trunc_laplace,4,491041,HetLDC,2.207024244123275,0.9644370822235198
trunc_laplace,4,491042,FH_PAC,2.0052167906527583,0.9390672674389928
trunc_laplace,4,491042,CP_PAC,2.569103549998248,0.998163828197552
trunc_laplace,4,491042,LDC_PAC,2.4468727531980985,0.9881697441237178
trunc_laplace,4,491042,HetLDC,2.3283422766021107,0.9771820613024826
trunc_laplace,4,491043,FH_PAC,2.2300366302082777,0.9664579303056328
trunc_laplace,4,491043,CP_PAC,3.0046121186588346,1.0
trunc_laplace,4,491043,LDC_PAC,2.905702459310336,1.0
trunc_laplace,4,491043,HetLDC,2.8027598932237408,1.0
trunc_laplace,4,491054,FH_PAC,2.0963819969212985,0.9513199160457568
trunc_laplace,4,491054,CP_PAC,2.4494011398721134,0.9883896434492923
trunc_laplace,4,491054,LDC_PAC,2.3199410640286504,0.9763505037713465
trunc_laplace,4,491054,HetLDC,2.2097214052702014,0.9647383121680959
trunc_laplace,4,491055,FH_PAC,1.893691213382054,0.9218703293657476
trunc_laplace,4,491055,CP_PAC,1.9542167779506001,0.9320844911921069
trunc_laplace,4,491055,LDC_PAC,1.7550753624158413,0.8998613447559496
trunc_laplace,4,491055,HetLDC,1.6468650094886965,0.8793337105839658
trunc_laplace,4,491052,FH_PAC,2.2540000749018048,0.9693975035608917
trunc_laplace,4,491052,CP_PAC,2.7692824542189913,1.0
trunc_laplace,4,491052,LDC_PAC,2.6229154460882285,1.0
trunc_laplace,4,491052,HetLDC,2.5013627939643315,0.9927827796728619
trunc_laplace,4,491053,FH_PAC,2.386507246053541,0.9823681301093259
trunc_laplace,4,491053,CP_PAC,2.6071634074318797,1.0
trunc_laplace,4,491053,LDC_PAC,2.509116859208508,0.9934181747736772
trunc_laplace,4,491053,HetLDC,2.402247446134324,0.984191597516662
trunc_laplace,4,491048,FH_PAC,1.9334299203264742,0.9248261631465196
trunc_laplace,4,491048,CP_PAC,2.1487302020311523,0.9577151150896215
trunc_laplace,4,491048,LDC_PAC,1.9857228748138114,0.9365968071161825
trunc_laplace,4,491048,HetLDC,1.867689488500269,0.9189013218929749
trunc_laplace,4,491049,FH_PAC,2.1480565953327053,0.9572986080829409
trunc_laplace,4,491049,CP_PAC,2.835430668350017,1.0
trunc_laplace,4,491049,LDC_PAC,2.766907221963808,1.0
trunc_laplace,4,491049,HetLDC,2.66521299485208,1.0
trunc_laplace,4,491056,FH_PAC,2.016610754609868,0.9399598155652292
trunc_laplace,4,491056,CP_PAC,2.3570092499829687,0.9799653047493457
trunc_laplace,4,491056,LDC_PAC,2.2062095896019773,0.9643459315256226
trunc_laplace,4,491056,HetLDC,2.08099540756165,0.9493734571867818
trunc_laplace,4,491057,FH_PAC,2.0672497916182384,0.9447804053033706
trunc_laplace,4,491057,CP_PAC,2.6869179988246144,1.0
trunc_laplace,4,491057,LDC_PAC,2.5590819184403806,0.9973915143186849
trunc_laplace,4,491057,HetLDC,2.4416064362544954,0.9877098548501382
trunc_laplace,4,491050,FH_PAC,1.8911201783131935,0.9220022324156724
trunc_laplace,4,491050,CP_PAC,2.6441521651565973,1.0
trunc_laplace,4,491050,LDC_PAC,2.518350764116086,0.9941681598311991
trunc_laplace,4,491050,HetLDC,2.404001711224292,0.9843515038728494
trunc_laplace,4,491051,FH_PAC,2.1130502862096763,0.9533445905455944
trunc_laplace,4,491051,CP_PAC,2.725060040064389,1.0
trunc_laplace,4,491051,LDC_PAC,2.5661303577809793,0.9979355417372866
trunc_laplace,4,491051,HetLDC,2.456083355259654,0.9889680263849829
trunc_laplace,4,491058,FH_PAC,2.239913338830785,0.967969784802331
trunc_laplace,4,491058,CP_PAC,2.6224545760290887,1.0
trunc_laplace,4,491058,LDC_PAC,2.4695090018240045,0.99011797529867
trunc_laplace,4,491058,HetLDC,2.3406195404229218,0.9783842424662104
trunc_laplace,4,491059,FH_PAC,2.435263965568994,0.9802113349100549
trunc_laplace,4,491059,CP_PAC,2.7332577606560537,1.0
trunc_laplace,4,491059,LDC_PAC,2.6555318503826935,1.0
trunc_laplace,4,491059,HetLDC,2.5544088775308444,0.9970286187080757
trunc_laplace,4,491062,FH_PAC,2.132963754936461,0.9556892618126964
trunc_laplace,4,491062,CP_PAC,2.425435549077045,0.9862818155497917
trunc_laplace,4,491062,LDC_PAC,2.297242144972832,0.9740669655406762
trunc_laplace,4,491062,HetLDC,2.187386920013722,0.9622181723820427
trunc_laplace,4,491063,FH_PAC,1.9817835300493067,0.9339820599092492
trunc_laplace,4,491063,CP_PAC,2.118935747359727,0.9541183684127974
trunc_laplace,4,491063,LDC_PAC,1.95818869200774,0.9326615523797934
trunc_laplace,4,491063,HetLDC,1.8477280856042984,0.9156873844360951
trunc_laplace,4,491064,FH_PAC,2.2725217238666793,0.9713219908946795
trunc_laplace,4,491064,CP_PAC,2.5034864620032784,0.9929573117288717
trunc_laplace,4,491064,LDC_PAC,2.3971036157961003,0.9837210321207515
trunc_laplace,4,491064,HetLDC,2.2850978508904705,0.9728228521482087
trunc_laplace,4,491065,FH_PAC,2.0778670758556657,0.9483807661041729
trunc_laplace,4,491065,CP_PAC,2.4916627090781205,0.9919806512695111
trunc_laplace,4,491065,LDC_PAC,2.359968950125096,0.9802479474478225
trunc_laplace,4,491065,HetLDC,2.2368401055504004,0.9677204060038231
trunc_laplace,4,491060,FH_PAC,2.057007171664498,0.9460882059691043
trunc_laplace,4,491060,CP_PAC,2.4458968779429147,0.9880847148828242
trunc_laplace,4,491060,LDC_PAC,2.341961236446932,0.9785146897086878
trunc_laplace,4,491060,HetLDC,2.235068030336628,0.9675281060054419
trunc_laplace,4,491061,FH_PAC,1.860513863120923,0.9152497574445189
trunc_laplace,4,491061,CP_PAC,2.1936948081099006,0.962935889943207
trunc_laplace,4,491061,LDC_PAC,2.040517457831061,0.9440998149693636
trunc_laplace,4,491061,HetLDC,1.93600836566467,0.9294082573766083
trunc_laplace,4,491070,FH_PAC,2.1339554101733498,0.9559449511740603
trunc_laplace,4,491070,CP_PAC,2.6576321108328003,1.0
trunc_laplace,4,491070,LDC_PAC,2.570144782560478,0.9982436084686253
trunc_laplace,4,491070,HetLDC,2.460557216487427,0.9893530170752358
trunc_laplace,4,491071,FH_PAC,2.090540409841543,0.9490950318818191
trunc_laplace,4,491071,CP_PAC,2.2856509528137003,0.9728798574579396
trunc_laplace,4,491071,LDC_PAC,2.152348282633681,0.9581443229350588
trunc_laplace,4,491071,HetLDC,2.0422535631152816,0.9443306017122306
trunc_laplace,4,491066,FH_PAC,1.9596033057637527,0.9317471018403877
trunc_laplace,4,491066,CP_PAC,2.40077461522945,0.9840571185701181
trunc_laplace,4,491066,LDC_PAC,2.188300962804043,0.9623224658317615
trunc_laplace,4,491066,HetLDC,2.052700453076607,0.945710555424276
trunc_laplace,4,491067,FH_PAC,2.1972576088078166,0.963324400152477
trunc_laplace,4,491067,CP_PAC,2.526645203974015,0.9948357099322922
