condition,seed,method,half,cov
api99_n2,71106,HetLDC,32.11899561150915,0.9619047619047619
api99_n2,71107,FH_PAC,41.301313273410244,0.9904761904761905
api99_n2,71107,CP_PAC,44.92923538267212,0.9904761904761905
api99_n2,71107,LDC_PAC,42.5545560679833,0.9904761904761905
api99_n2,71107,HetLDC,40.818716729607765,0.9904761904761905
api99_n2,71098,FH_PAC,35.353050964891786,0.9428571428571428
api99_n2,71098,CP_PAC,44.54696098449696,0.9809523809523809
api99_n2,71098,LDC_PAC,42.42754056013767,0.9714285714285714
api99_n2,71098,HetLDC,40.63848380257152,0.9714285714285714
api99_n2,71099,FH_PAC,38.52187401847644,0.9714285714285714
api99_n2,71099,CP_PAC,46.988449778043275,0.9904761904761905
api99_n2,71099,LDC_PAC,45.65223477340505,0.9904761904761905
api99_n2,71099,HetLDC,43.63828648248213,0.9809523809523809
api99_n2,71100,FH_PAC,34.838100280675654,0.9809523809523809
api99_n2,71100,CP_PAC,42.12586672755947,1.0
api99_n2,71100,LDC_PAC,37.236188709448214,0.9904761904761905
api99_n2,71100,HetLDC,34.86502387753534,0.9809523809523809
api99_n2,71101,FH_PAC,38.6473624199808,1.0
api99_n2,71101,CP_PAC,40.54322342972364,1.0
api99_n2,71101,LDC_PAC,37.21513857468766,0.9904761904761905
api99_n2,71101,HetLDC,35.21937992198181,0.9809523809523809
api99_n2,71104,FH_PAC,33.43313322909866,0.9619047619047619
api99_n2,71104,CP_PAC,44.21455043941057,0.9809523809523809
api99_n2,71104,LDC_PAC,42.11094518364996,0.9809523809523809
api99_n2,71104,HetLDC,40.22916899496358,0.9809523809523809
api99_n2,71105,FH_PAC,34.38351416862187,0.9428571428571428
api99_n2,71105,CP_PAC,40.67781159336272,0.9809523809523809
api99_n2,71105,LDC_PAC,38.742474528748694,0.9809523809523809
api99_n2,71105,HetLDC,36.458403897640885,0.9714285714285714
api99_n2,71110,FH_PAC,35.256815070930536,1.0
api99_n2,71110,CP_PAC,41.115545385383825,1.0
api99_n2,71110,LDC_PAC,38.24460350499125,1.0
api99_n2,71110,HetLDC,35.81316176553158,1.0
api99_n2,71111,FH_PAC,31.764033910674463,0.9428571428571428
api99_n2,71111,CP_PAC,38.54866108059497,0.9904761904761905
api99_n2,71111,LDC_PAC,34.882405035287945,0.9619047619047619
api99_n2,71111,HetLDC,32.36328334085001,0.9619047619047619
api99_n2,71108,FH_PAC,43.92678299898874,0.9809523809523809
api99_n2,71108,CP_PAC,48.585895117222776,1.0
api99_n2,71108,LDC_PAC,46.98648256565141,1.0
api99_n2,71108,HetLDC,44.66521315109283,0.9904761904761905
api99_n2,71109,FH_PAC,37.979008695722655,0.9714285714285714
api99_n2,71109,CP_PAC,47.59644276038608,0.9809523809523809
api99_n2,71109,LDC_PAC,44.27296450908999,0.9809523809523809
api99_n2,71109,HetLDC,42.240847762881856,0.9809523809523809
api99_n2,71094,FH_PAC,34.32824541211114,0.9523809523809523
api99_n2,71094,CP_PAC,43.55945808677808,0.9809523809523809
api99_n2,71094,LDC_PAC,41.48702030195884,0.9809523809523809
api99_n2,71094,HetLDC,39.69264705956205,0.9714285714285714
api99_n2,71095,FH_PAC,34.57139291511088,0.9714285714285714
api99_n2,71095,CP_PAC,49.83363856850309,1.0
api99_n2,71095,LDC_PAC,48.416514660276874,1.0
api99_n2,71095,HetLDC,46.38697364726158,1.0
api99_n2,71114,FH_PAC,31.763631555448185,0.9714285714285714
api99_n2,71114,CP_PAC,38.41837755034106,0.9809523809523809
api99_n2,71114,LDC_PAC,35.50387621620987,0.9714285714285714
api99_n2,71114,HetLDC,33.30262071658594,0.9619047619047619
api99_n2,71115,FH_PAC,33.132973551610114,0.9523809523809523
api99_n2,71115,CP_PAC,36.47047856851373,0.9523809523809523
api99_n2,71115,LDC_PAC,33.47671445426722,0.9523809523809523
api99_n2,71115,HetLDC,31.438813429444092,0.9428571428571428
api99_n2,71112,FH_PAC,30.875614804666256,0.9523809523809523
api99_n2,71112,CP_PAC,38.149090305437994,0.9809523809523809
api99_n2,71112,LDC_PAC,35.708340502718556,0.9523809523809523
api99_n2,71112,HetLDC,33.900778345160596,0.9523809523809523
api99_n2,71113,FH_PAC,31.456913348607223,0.9523809523809523
api99_n2,71113,CP_PAC,37.86275014246951,0.9809523809523809
api99_n2,71113,LDC_PAC,34.511816338601285,0.9714285714285714
api99_n2,71113,HetLDC,32.55188737056921,0.9714285714285714
api99_n2,71102,FH_PAC,36.46912020519115,0.9714285714285714
api99_n2,71102,CP_PAC,44.92736887222094,0.9904761904761905
api99_n2,71102,LDC_PAC,42.05294995859496,0.9809523809523809
api99_n2,71102,HetLDC,40.13219354931039,0.9809523809523809
api99_n2,71103,FH_PAC,35.89846714183752,0.9619047619047619
api99_n2,71103,CP_PAC,43.07552066265134,0.9904761904761905
api99_n2,71103,LDC_PAC,41.24507477868117,0.9904761904761905
api99_n2,71103,HetLDC,39.144662506544755,0.9904761904761905
api99_n2,71116,FH_PAC,42.24460884154701,0.9904761904761905
api99_n2,71116,CP_PAC,39.995030589569524,0.9904761904761905
api99_n2,71116,LDC_PAC,38.09217834485842,0.9904761904761905
api99_n2,71116,HetLDC,36.167114336355354,0.9809523809523809
api99_n2,71117,FH_PAC,29.31193623018899,0.9523809523809523
api99_n2,71117,CP_PAC,45.74880032373267,1.0
api99_n2,71117,LDC_PAC,42.82182685016377,1.0
api99_n2,71117,HetLDC,40.10161021156357,0.9904761904761905
api99_n2,71118,FH_PAC,32.97723181768404,0.9714285714285714
api99_n2,71118,CP_PAC,40.84695245084015,0.9904761904761905
api99_n2,71118,LDC_PAC,36.399057698074664,0.9809523809523809
api99_n2,71118,HetLDC,33.841542744012344,0.9619047619047619
api99_n2,71119,FH_PAC,34.19691940837466,0.9809523809523809
api99_n2,71119,CP_PAC,39.79801075817363,0.9904761904761905
api99_n2,71119,LDC_PAC,35.74245648841564,0.9809523809523809
api99_n2,71119,HetLDC,34.0291105797729,0.9809523809523809
socio_n3,72002,FH_PAC,69.76707159903906,0.9428571428571428
socio_n3,72002,CP_PAC,85.28424788975455,0.9809523809523809
socio_n3,72002,LDC_PAC,83.2231957000135,0.9809523809523809
socio_n3,72002,HetLDC,80.23887694913897,0.9619047619047619
socio_n3,72003,FH_PAC,66.8359177238867,0.9428571428571428
socio_n3,72003,CP_PAC,76.60662766052356,0.9523809523809523
socio_n3,72003,LDC_PAC,75.06549580787559,0.9523809523809523
socio_n3,72003,HetLDC,72.22086137473967,0.9523809523809523
socio_n3,72004,FH_PAC,60.78610332299735,0.8952380952380953
socio_n3,72004,CP_PAC,74.28987365436971,0.9714285714285714
socio_n3,72004,LDC_PAC,72.79534904058175,0.9523809523809523
socio_n3,72004,HetLDC,70.30802995191529,0.9428571428571428
socio_n3,72005,FH_PAC,62.957577674511775,0.9333333333333333
socio_n3,72005,CP_PAC,82.14012226730433,0.9904761904761905
socio_n3,72005,LDC_PAC,79.43612880943012,0.9904761904761905
socio_n3,72005,HetLDC,76.67753173503806,0.9904761904761905
socio_n3,72000,FH_PAC,62.47799080661213,0.9619047619047619
socio_n3,72000,CP_PAC,71.39662323748855,0.9809523809523809
socio_n3,72000,LDC_PAC,68.71163907298018,0.9809523809523809
socio_n3,72000,HetLDC,65.82707693125273,0.9714285714285714
socio_n3,72001,FH_PAC,64.15499209662536,0.9047619047619048
socio_n3,72001,CP_PAC,81.8807312296009,0.9714285714285714
socio_n3,72001,LDC_PAC,80.29756130151166,0.9619047619047619
socio_n3,72001,HetLDC,77.74178146857857,0.9619047619047619
socio_n3,72010,FH_PAC,61.97736590401842,0.9238095238095239
socio_n3,72010,CP_PAC,68.47733915361164,0.9428571428571428
socio_n3,72010,LDC_PAC,65.21937793694299,0.9333333333333333
socio_n3,72010,HetLDC,62.68105283733073,0.9238095238095239
socio_n3,72011,FH_PAC,62.84150370041444,0.9238095238095239
socio_n3,72011,CP_PAC,71.09982604838292,0.9619047619047619
socio_n3,72011,LDC_PAC,69.07795354903925,0.9523809523809523
socio_n3,72011,HetLDC,66.284337679572,0.9428571428571428
socio_n3,72008,FH_PAC,66.63398384609226,0.9809523809523809
socio_n3,72008,CP_PAC,73.51976061143523,0.9904761904761905
socio_n3,72008,LDC_PAC,72.04072872689082,0.9904761904761905
socio_n3,72008,HetLDC,69.66531059584847,0.9904761904761905
socio_n3,72009,FH_PAC,56.80103373503575,0.9333333333333333
socio_n3,72009,CP_PAC,75.51517803516838,0.9904761904761905
socio_n3,72009,LDC_PAC,73.36774575244452,0.9904761904761905
socio_n3,72009,HetLDC,70.56789528304347,0.9714285714285714
socio_n3,72006,FH_PAC,62.508979972519356,0.9142857142857143
socio_n3,72006,CP_PAC,80.88126247814542,0.9809523809523809
socio_n3,72006,LDC_PAC,79.562841843674,0.9809523809523809
socio_n3,72006,HetLDC,77.05991911320916,0.9714285714285714
socio_n3,72007,FH_PAC,70.98957470922079,0.9714285714285714
socio_n3,72007,CP_PAC,85.57530722916711,0.9904761904761905
socio_n3,72007,LDC_PAC,84.18037041196979,0.9904761904761905
socio_n3,72007,HetLDC,81.4057633344839,0.9904761904761905
socio_n3,72016,FH_PAC,69.15460378393941,0.9523809523809523
socio_n3,72016,CP_PAC,78.37193805197433,0.9809523809523809
socio_n3,72016,LDC_PAC,76.14326781360099,0.9809523809523809
socio_n3,72016,HetLDC,73.14515620878277,0.9619047619047619
socio_n3,72017,FH_PAC,64.77815207513612,0.9333333333333333
socio_n3,72017,CP_PAC,71.74215980062172,0.9714285714285714
socio_n3,72017,LDC_PAC,70.29888875446035,0.9714285714285714
socio_n3,72017,HetLDC,67.73449738009234,0.9428571428571428
socio_n3,72012,FH_PAC,65.07984179528586,0.9714285714285714
socio_n3,72012,CP_PAC,85.50316486837444,0.9904761904761905
socio_n3,72012,LDC_PAC,83.78305715831053,0.9904761904761905
socio_n3,72012,HetLDC,80.81306798156812,0.9904761904761905
socio_n3,72013,FH_PAC,67.42966522111652,0.9619047619047619
socio_n3,72013,CP_PAC,88.37265273438753,0.9809523809523809
socio_n3,72013,LDC_PAC,87.24747130533525,0.9809523809523809
socio_n3,72013,HetLDC,84.57166134931087,0.9809523809523809
socio_n3,72014,FH_PAC,60.659796831834456,0.8952380952380953
socio_n3,72014,CP_PAC,68.22643688480825,0.9428571428571428
socio_n3,72014,LDC_PAC,66.2862752257385,0.9333333333333333
socio_n3,72014,HetLDC,63.57197437925854,0.9238095238095239
socio_n3,72015,FH_PAC,63.89550422436248,0.9714285714285714
socio_n3,72015,CP_PAC,82.40712391068799,1.0
socio_n3,72015,LDC_PAC,80.8137761416031,0.9904761904761905
socio_n3,72015,HetLDC,78.24699794809014,0.9904761904761905
socio_n3,72020,FH_PAC,67.90924199106787,0.9523809523809523
socio_n3,72020,CP_PAC,76.49105567659251,0.9523809523809523
socio_n3,72020,LDC_PAC,74.9522488403452,0.9523809523809523
socio_n3,72020,HetLDC,72.52685352063462,0.9523809523809523
socio_n3,72021,FH_PAC,56.92557840453864,0.9333333333333333
socio_n3,72021,CP_PAC,67.00502111089482,0.9619047619047619
socio_n3,72021,LDC_PAC,64.799264244123,0.9523809523809523
socio_n3,72021,HetLDC,62.248684697392406,0.9428571428571428
socio_n3,72022,FH_PAC,62.931862946265404,0.9333333333333333
socio_n3,72022,CP_PAC,72.26505709240116,0.9619047619047619
socio_n3,72022,LDC_PAC,70.21004880730074,0.9523809523809523
socio_n3,72022,HetLDC,67.53680892555518,0.9523809523809523
socio_n3,72023,FH_PAC,57.74946926225065,0.9238095238095239
socio_n3,72023,CP_PAC,75.78875047815966,0.9714285714285714
socio_n3,72023,LDC_PAC,73.95717461279385,0.9619047619047619
socio_n3,72023,HetLDC,71.36578241898629,0.9619047619047619
socio_n3,72018,FH_PAC,65.00961189202087,0.9523809523809523
socio_n3,72018,CP_PAC,82.54959662667493,0.9619047619047619
socio_n3,72018,LDC_PAC,80.20212591503339,0.9619047619047619
socio_n3,72018,HetLDC,77.15074201479857,0.9619047619047619
socio_n3,72019,FH_PAC,59.64516498200031,0.8857142857142857
socio_n3,72019,CP_PAC,79.80400126593754,0.9619047619047619
socio_n3,72019,LDC_PAC,78.19854633239434,0.9619047619047619
socio_n3,72019,HetLDC,75.52269555064105,0.9619047619047619
socio_n3,72024,FH_PAC,62.49381044592489,0.9333333333333333
socio_n3,72024,CP_PAC,76.19421642662458,0.9714285714285714
socio_n3,72024,LDC_PAC,74.35284172382246,0.9714285714285714
socio_n3,72024,HetLDC,71.54789930223937,0.9714285714285714
socio_n3,72025,FH_PAC,70.31793033743499,0.9904761904761905
socio_n3,72025,CP_PAC,82.29160504967619,1.0
socio_n3,72025,LDC_PAC,80.30287563033266,1.0
socio_n3,72025,HetLDC,77.53339898504555,1.0
socio_n3,72026,FH_PAC,63.43954929570617,0.9428571428571428
socio_n3,72026,CP_PAC,67.44953153795188,0.9619047619047619
socio_n3,72026,LDC_PAC,65.22914170919337,0.9523809523809523
socio_n3,72026,HetLDC,62.64228287632307,0.9523809523809523
socio_n3,72027,FH_PAC,59.50294385087894,0.8761904761904762
socio_n3,72027,CP_PAC,75.03649332199211,0.9428571428571428
socio_n3,72027,LDC_PAC,72.21462602359584,0.9333333333333333
socio_n3,72027,HetLDC,68.88909239594088,0.9047619047619048
socio_n3,72028,FH_PAC,67.13109855329735,0.9523809523809523
socio_n3,72028,CP_PAC,71.0368319008074,0.9714285714285714
socio_n3,72028,LDC_PAC,69.32009497031716,0.9523809523809523
socio_n3,72028,HetLDC,67.0234770047531,0.9523809523809523
socio_n3,72029,FH_PAC,67.72976521495711,0.9333333333333333
socio_n3,72029,CP_PAC,81.52447287928415,0.9619047619047619
socio_n3,72029,LDC_PAC,80.48648408910095,0.9619047619047619
socio_n3,72029,HetLDC,78.0260810387131,0.9619047619047619
socio_n3,72034,FH_PAC,53.278442937639376,0.9238095238095239
socio_n3,72034,CP_PAC,66.97621899456749,0.9714285714285714
socio_n3,72034,LDC_PAC,63.07006314887861,0.9523809523809523
socio_n3,72034,HetLDC,59.9300224199988,0.9428571428571428
socio_n3,72035,FH_PAC,64.67160883501718,0.9619047619047619
socio_n3,72035,CP_PAC,75.2849692626345,0.9809523809523809
socio_n3,72035,LDC_PAC,73.4655682056665,0.9809523809523809
socio_n3,72035,HetLDC,70.90954390222001,0.9809523809523809
socio_n3,72032,FH_PAC,62.547681517408435,0.9523809523809523
socio_n3,72032,CP_PAC,78.01039180874402,0.9904761904761905
socio_n3,72032,LDC_PAC,76.44101976711379,0.9904761904761905
socio_n3,72032,HetLDC,73.56196231797308,0.9904761904761905
socio_n3,72033,FH_PAC,54.46396175393067,0.9238095238095239
socio_n3,72033,CP_PAC,65.78863197049277,0.9714285714285714
socio_n3,72033,LDC_PAC,61.9517380220264,0.9428571428571428
socio_n3,72033,HetLDC,60.24616601210681,0.9333333333333333
socio_n3,72030,FH_PAC,68.25385522804748,0.9619047619047619
socio_n3,72030,CP_PAC,87.83085745571991,0.9809523809523809
socio_n3,72030,LDC_PAC,85.70826171775957,0.9809523809523809
socio_n3,72030,HetLDC,82.60778028661963,0.9809523809523809
socio_n3,72031,FH_PAC,57.834562142311945,0.9047619047619048
socio_n3,72031,CP_PAC,64.76529231857432,0.9238095238095239
socio_n3,72031,LDC_PAC,62.013163942063535,0.9238095238095239
socio_n3,72031,HetLDC,59.07792378583444,0.9047619047619048
socio_n3,72036,FH_PAC,64.459412335611,0.9809523809523809
socio_n3,72036,CP_PAC,81.92547140578797,1.0
socio_n3,72036,LDC_PAC,80.88237700791804,1.0
socio_n3,72036,HetLDC,78.18693947848152,1.0
socio_n3,72037,FH_PAC,58.2807942855489,0.9047619047619048
socio_n3,72037,CP_PAC,70.86046955454367,0.9809523809523809
socio_n3,72037,LDC_PAC,68.84540365852564,0.9809523809523809
socio_n3,72037,HetLDC,66.11357560698814,0.9714285714285714
socio_n3,72038,FH_PAC,61.678702114026166,0.9714285714285714
socio_n3,72038,CP_PAC,78.25481466528773,1.0
socio_n3,72038,LDC_PAC,76.6805254531562,1.0
socio_n3,72038,HetLDC,74.01854065833237,1.0
socio_n3,72039,FH_PAC,59.17994063297998,0.9333333333333333
socio_n3,72039,CP_PAC,67.71523166120873,0.9809523809523809
socio_n3,72039,LDC_PAC,64.8377489246201,0.9619047619047619
socio_n3,72039,HetLDC,62.21586959568686,0.9333333333333333
socio_n3,72040,FH_PAC,66.90167168095626,0.9619047619047619
socio_n3,72040,CP_PAC,75.79870383284981,1.0
socio_n3,72040,LDC_PAC,74.27382536693045,1.0
socio_n3,72040,HetLDC,71.81119162908327,1.0
socio_n3,72041,FH_PAC,64.27981757526604,0.9428571428571428
socio_n3,72041,CP_PAC,67.59566755921078,0.9428571428571428
socio_n3,72041,LDC_PAC,65.96209275393122,0.9333333333333333
socio_n3,72041,HetLDC,63.32346562196456,0.9238095238095239
socio_n3,72042,FH_PAC,62.9190392022212,0.9619047619047619
socio_n3,72042,CP_PAC,77.69852289041474,0.9809523809523809
socio_n3,72042,LDC_PAC,75.14074367384057,0.9809523809523809
socio_n3,72042,HetLDC,72.19225073546194,0.9619047619047619
socio_n3,72043,FH_PAC,55.682617181175715,0.9142857142857143
socio_n3,72043,CP_PAC,68.03415115632463,0.9523809523809523
socio_n3,72043,LDC_PAC,64.43829001897606,0.9523809523809523
socio_n3,72043,HetLDC,61.888340709490386,0.9428571428571428
socio_n3,72044,FH_PAC,62.41054862387816,0.9047619047619048
socio_n3,72044,CP_PAC,72.72286799439429,0.9523809523809523
socio_n3,72044,LDC_PAC,70.65484089723644,0.9523809523809523
socio_n3,72044,HetLDC,67.65676348978981,0.9333333333333333
socio_n3,72045,FH_PAC,61.15164723814056,0.9428571428571428
socio_n3,72045,CP_PAC,70.7632562196331,0.9619047619047619
socio_n3,72045,LDC_PAC,68.1020908344472,0.9619047619047619
socio_n3,72045,HetLDC,65.58639781551099,0.9523809523809523
socio_n3,72046,FH_PAC,71.2315433438976,0.9809523809523809
socio_n3,72046,CP_PAC,88.71819833543236,1.0
socio_n3,72046,LDC_PAC,86.93341227266286,0.9904761904761905
socio_n3,72046,HetLDC,83.95547667938509,0.9904761904761905
socio_n3,72047,FH_PAC,64.20746827073015,0.9238095238095239
socio_n3,72047,CP_PAC,70.05264039971514,0.9333333333333333
socio_n3,72047,LDC_PAC,68.35968828410739,0.9333333333333333
socio_n3,72047,HetLDC,65.66115134139993,0.9238095238095239
socio_n3,72048,FH_PAC,72.82188788406569,0.9904761904761905
socio_n3,72048,CP_PAC,92.38583806569909,1.0
socio_n3,72048,LDC_PAC,91.51429734586712,1.0
socio_n3,72048,HetLDC,89.0182473370458,1.0
socio_n3,72049,FH_PAC,65.84428064716639,0.9809523809523809
socio_n3,72049,CP_PAC,85.30896011014072,0.9904761904761905
socio_n3,72049,LDC_PAC,84.22278633717282,0.9904761904761905
socio_n3,72049,HetLDC,81.57207440727183,0.9904761904761905
socio_n3,72050,FH_PAC,59.51743796236274,0.9619047619047619
socio_n3,72050,CP_PAC,74.58217818059427,0.9904761904761905
socio_n3,72050,LDC_PAC,71.77739612944131,0.9809523809523809
socio_n3,72050,HetLDC,68.46281095970754,0.9714285714285714
socio_n3,72051,FH_PAC,59.90924790046641,0.9333333333333333
socio_n3,72051,CP_PAC,61.55965188795805,0.9428571428571428
socio_n3,72051,LDC_PAC,59.533152640338706,0.9428571428571428
socio_n3,72051,HetLDC,56.987177313245155,0.9238095238095239
socio_n3,72052,FH_PAC,66.45866897881365,0.9714285714285714
socio_n3,72052,CP_PAC,79.18779649220475,0.9809523809523809
socio_n3,72052,LDC_PAC,77.2740763692108,0.9809523809523809
socio_n3,72052,HetLDC,74.26185867444548,0.9809523809523809
socio_n3,72053,FH_PAC,74.21138497865641,0.9523809523809523
socio_n3,72053,CP_PAC,94.35921201117871,0.9904761904761905
socio_n3,72053,LDC_PAC,92.82109145820618,0.9904761904761905
socio_n3,72053,HetLDC,89.96819883324214,0.9904761904761905
socio_n3,72054,FH_PAC,62.16537865950799,0.9523809523809523
socio_n3,72054,CP_PAC,75.62695518853461,0.9619047619047619
socio_n3,72054,LDC_PAC,73.79928940673315,0.9619047619047619
socio_n3,72054,HetLDC,70.9912419124998,0.9619047619047619
socio_n3,72055,FH_PAC,66.17545999325368,0.9142857142857143
socio_n3,72055,CP_PAC,76.43746277170862,0.9523809523809523
socio_n3,72055,LDC_PAC,74.59020956936425,0.9428571428571428
socio_n3,72055,HetLDC,71.9327839746957,0.9333333333333333
socio_n3,72056,FH_PAC,63.992575849651615,0.9428571428571428
socio_n3,72056,CP_PAC,70.75012221318327,0.9523809523809523
socio_n3,72056,LDC_PAC,68.73819427498134,0.9523809523809523
socio_n3,72056,HetLDC,65.89913467488229,0.9523809523809523
socio_n3,72057,FH_PAC,57.16722200419816,0.9047619047619048
socio_n3,72057,CP_PAC,76.88835485453797,0.9904761904761905
socio_n3,72057,LDC_PAC,73.23022091963712,0.9904761904761905
socio_n3,72057,HetLDC,69.95218864830254,0.9904761904761905
socio_n3,72058,FH_PAC,62.97900471705895,0.9428571428571428
socio_n3,72058,CP_PAC,82.49796430778224,0.9714285714285714
socio_n3,72058,LDC_PAC,81.44758079544468,0.9714285714285714
socio_n3,72058,HetLDC,78.82850909369911,0.9714285714285714
socio_n3,72059,FH_PAC,60.32349084583101,0.9714285714285714
socio_n3,72059,CP_PAC,73.68012856999815,0.9904761904761905
socio_n3,72059,LDC_PAC,71.89951146792905,0.9904761904761905
socio_n3,72059,HetLDC,69.16935511625167,0.9809523809523809
socio_n3,72060,FH_PAC,67.05782912701649,0.9523809523809523
socio_n3,72060,CP_PAC,71.72245793072015,0.9714285714285714
socio_n3,72060,LDC_PAC,69.98915157427774,0.9619047619047619
socio_n3,72060,HetLDC,67.38178753242288,0.9523809523809523
socio_n3,72061,FH_PAC,70.08643025820449,0.9714285714285714
socio_n3,72061,CP_PAC,76.52280257437208,0.9714285714285714
socio_n3,72061,LDC_PAC,74.3467163770227,0.9714285714285714
socio_n3,72061,HetLDC,71.40495653171561,0.9714285714285714
socio_n3,72062,FH_PAC,60.20935102231939,0.9238095238095239
socio_n3,72062,CP_PAC,72.64760289842691,0.9809523809523809
socio_n3,72062,LDC_PAC,70.25609631741246,0.9714285714285714
socio_n3,72062,HetLDC,67.39424656816611,0.9619047619047619
socio_n3,72063,FH_PAC,65.27893797789687,0.9619047619047619
socio_n3,72063,CP_PAC,67.64515390671244,0.9714285714285714
socio_n3,72063,LDC_PAC,65.10124974417093,0.9714285714285714
socio_n3,72063,HetLDC,62.51087347745224,0.9619047619047619
socio_n3,72064,FH_PAC,65.13178196398056,0.9333333333333333
socio_n3,72064,CP_PAC,80.70237370019002,0.9904761904761905
socio_n3,72064,LDC_PAC,78.40743264217485,0.9904761904761905
socio_n3,72064,HetLDC,75.20436259169966,0.9809523809523809
socio_n3,72065,FH_PAC,62.93381400385574,0.9333333333333333
socio_n3,72065,CP_PAC,73.26899600964082,0.9809523809523809
socio_n3,72065,LDC_PAC,71.18543861829635,0.9809523809523809
socio_n3,72065,HetLDC,68.40374105658884,0.9619047619047619
socio_n3,72068,FH_PAC,66.30894225821991,0.9904761904761905
socio_n3,72068,CP_PAC,74.827764269008,1.0
socio_n3,72068,LDC_PAC,72.36448835139605,0.9904761904761905
socio_n3,72068,HetLDC,69.50080505799595,0.9904761904761905
socio_n3,72069,FH_PAC,65.0828623636669,0.9428571428571428
socio_n3,72069,CP_PAC,76.13721890550725,0.9809523809523809
socio_n3,72069,LDC_PAC,74.89612946920658,0.9809523809523809
socio_n3,72069,HetLDC,72.51266281294934,0.9714285714285714
socio_n3,72074,FH_PAC,52.84667296386795,0.8952380952380953
socio_n3,72074,CP_PAC,55.11678478770765,0.9142857142857143
socio_n3,72074,LDC_PAC,49.11502350229487,0.8952380952380953
socio_n3,72074,HetLDC,47.070036521184036,0.8761904761904762
socio_n3,72075,FH_PAC,63.11603836955845,0.9523809523809523
socio_n3,72075,CP_PAC,71.5403754722109,0.9619047619047619
socio_n3,72075,LDC_PAC,69.18531801781356,0.9619047619047619
socio_n3,72075,HetLDC,66.24511870958179,0.9523809523809523
socio_n3,72066,FH_PAC,51.26060245882642,0.8952380952380953
socio_n3,72066,CP_PAC,67.82672137535606,0.9714285714285714
socio_n3,72066,LDC_PAC,63.48721929311615,0.9428571428571428
socio_n3,72066,HetLDC,60.98347992884219,0.9333333333333333
socio_n3,72067,FH_PAC,66.58922681152865,0.9619047619047619
socio_n3,72067,CP_PAC,76.1201362980792,0.9809523809523809
socio_n3,72067,LDC_PAC,74.58879142284556,0.9809523809523809
socio_n3,72067,HetLDC,71.98336898302004,0.9714285714285714
socio_n3,72072,FH_PAC,63.50368384696263,0.9428571428571428
socio_n3,72072,CP_PAC,76.46908276995104,0.9904761904761905
socio_n3,72072,LDC_PAC,74.93071797308538,0.9904761904761905
socio_n3,72072,HetLDC,72.39708428111467,0.9809523809523809
socio_n3,72073,FH_PAC,63.95427346670026,0.9523809523809523
socio_n3,72073,CP_PAC,69.56718426646607,0.9714285714285714
socio_n3,72073,LDC_PAC,66.95099907933776,0.9619047619047619
socio_n3,72073,HetLDC,64.21576133228132,0.9523809523809523
socio_n3,72076,FH_PAC,63.77754653771417,0.9142857142857143
socio_n3,72076,CP_PAC,76.67424485015651,0.9714285714285714
socio_n3,72076,LDC_PAC,74.82126936927476,0.9714285714285714
socio_n3,72076,HetLDC,72.1819597597394,0.9714285714285714
socio_n3,72077,FH_PAC,59.84509258018551,0.9142857142857143
socio_n3,72077,CP_PAC,65.710224351778,0.9428571428571428
socio_n3,72077,LDC_PAC,63.23908630868105,0.9333333333333333
socio_n3,72077,HetLDC,60.3182367423905,0.9142857142857143
socio_n3,72070,FH_PAC,74.48361352402438,0.9809523809523809
socio_n3,72070,CP_PAC,94.21808127578215,1.0
socio_n3,72070,LDC_PAC,93.01847447376527,1.0
socio_n3,72070,HetLDC,89.92122996019471,1.0
socio_n3,72071,FH_PAC,70.51938935117528,0.9619047619047619
socio_n3,72071,CP_PAC,79.22994922086825,0.9809523809523809
socio_n3,72071,LDC_PAC,75.86316149067956,0.9714285714285714
socio_n3,72071,HetLDC,73.15628584844657,0.9714285714285714
socio_n3,72080,FH_PAC,62.59553387692154,0.9523809523809523
socio_n3,72080,CP_PAC,74.2300642769555,0.9809523809523809
socio_n3,72080,LDC_PAC,72.43615695751231,0.9809523809523809
socio_n3,72080,HetLDC,69.65675988291154,0.9714285714285714
socio_n3,72081,FH_PAC,60.647881029273776,0.9238095238095239
socio_n3,72081,CP_PAC,68.48585789622784,0.9333333333333333
socio_n3,72081,LDC_PAC,65.91033771605788,0.9333333333333333
socio_n3,72081,HetLDC,62.79764726599299,0.9333333333333333
socio_n3,72078,FH_PAC,68.7415403741107,0.9619047619047619
socio_n3,72078,CP_PAC,79.19334169999736,0.9904761904761905
socio_n3,72078,LDC_PAC,77.27948756676182,0.9809523809523809
socio_n3,72078,HetLDC,74.81181509546924,0.9714285714285714
socio_n3,72079,FH_PAC,61.403518942592534,0.9619047619047619
socio_n3,72079,CP_PAC,77.50324150907898,0.9809523809523809
socio_n3,72079,LDC_PAC,75.63023178481187,0.9809523809523809
socio_n3,72079,HetLDC,72.68913055916788,0.9809523809523809
socio_n3,72084,FH_PAC,60.761227680367774,0.9333333333333333
socio_n3,72084,CP_PAC,63.317701774810565,0.9428571428571428
socio_n3,72084,LDC_PAC,60.62708713305549,0.9333333333333333
socio_n3,72084,HetLDC,57.873079686173966,0.9333333333333333
socio_n3,72085,FH_PAC,63.39041306871331,0.9333333333333333
socio_n3,72085,CP_PAC,65.94457705949033,0.9428571428571428
socio_n3,72085,LDC_PAC,64.06930486477776,0.9428571428571428
socio_n3,72085,HetLDC,61.48915985110143,0.9047619047619048
