p,q,x,L,U,tol,evals,beta,ell,seconds
0.9,0.9,0.1395,0.8635644266305789,0.863823495958568,0.0003,1528122,1.32611688765698,1.5332010379849,13.6477632522583
0.9,0.9,0.14,0.8627827847496385,0.8630416195850634,0.0003,1843510,1.3283959514118597,1.5317123474339647,14.166717767715454
0.9,0.9,0.1405,0.8619991685725515,0.8622577683231233,0.0003,1566838,1.3306722845320158,1.530220583767354,13.589082956314087
0.9,0.9,0.141,0.8612135768180634,0.8614719408911088,0.0003,1521724,1.3329465796306483,1.5287277538230506,13.483465909957886
0.9,0.9,0.1415,0.8604260081960723,0.8606841359985311,0.0003,1751258,1.335219863425677,1.5272315066178612,14.125444889068604
0.9,0.9,0.142,0.8596364614072499,0.859894352345672,0.0003,1400434,1.3374908673298749,1.5257333411528855,14.610771894454956
0.9,0.9,0.1425,0.8588449351430504,0.8591025886235932,0.0003,1497844,1.339759712080997,1.524233075895628,14.281914710998535
0.9,0.9,0.143,0.8580514280853615,0.8583088435137871,0.0003,1494296,1.342028236442024,1.5227299141195,14.14655089378357
0.9,0.9,0.1435,0.857255938906229,0.8575131156879008,0.0003,1632132,1.3442943540319683,1.521224730852864,14.364028930664062
0.9,0.9,0.144,0.8564584662676489,0.8567154038075292,0.0003,1754068,1.3465599688745515,1.5197172492952764,14.871744394302368
0.9,0.9,0.1445,0.8556590088213291,0.8559157065239754,0.0003,1779532,1.3488234123806813,1.5182076826268738,14.173487186431885
0.9,0.9,0.145,0.8548575652083679,0.8551140224779303,0.0003,1571598,1.351086159732297,1.516695109653432,13.722270965576172
0.9,0.9,0.1455,0.8540541340590814,0.854310350299299,0.0003,1495782,1.3533478741882856,1.5151805222133803,13.621350765228271
0.9,0.9,0.146,0.8532487139926626,0.8535046886068604,0.0003,1749618,1.35560894417738,1.5136636761610494,13.658463716506958
0.9,0.9,0.1465,0.8524413036168876,0.8526970360079726,0.0003,1655952,1.3578676879959664,1.5121442411730188,13.468342065811157
0.9,0.9,0.147,0.8516319015281453,0.8518873910986037,0.0003,1457728,1.3601278169404294,1.5106221321693576,13.470138549804688
0.9,0.9,0.1475,0.8508205063105201,0.8510757524624132,0.0003,1566352,1.3623862072032096,1.5090977917805677,13.61155891418457
0.9,0.9,0.148,0.8500071165361728,0.8502621186711335,0.0003,1814194,1.3646434402919412,1.5075709204378398,13.945117235183716
0.9,0.9,0.1485,0.8491917307646865,0.8494464882839159,0.0003,1480048,1.3669009593481158,1.5060410136027615,13.714483737945557
0.9,0.9,0.149,0.8483743475429387,0.8486288598472016,0.0003,1800928,1.3691563968477878,1.5045093510509058,14.28007984161377
0.9,0.9,0.1495,0.8475549654046353,0.8478092318942566,0.0003,1564362,1.371413263872333,1.5029750610177868,13.99866533279419
0.9,0.9,0.15,0.8467335828701759,0.8469876029450368,0.0003,1682066,1.373668429062762,1.5014379038265901,13.790003776550293
0.9,0.9,0.1505,0.8459101984463081,0.846163971505842,0.0003,1803226,1.3759241278355936,1.4998984394159132,14.130140781402588
0.9,0.9,0.151,0.8450848106257661,0.8453383360689538,0.0003,1551776,1.3781806374364047,1.498356261750014,13.519388675689697
0.9,0.9,0.1515,0.8442574178870731,0.8445106951124391,0.0003,1772154,1.3804353088736863,1.4968113077667837,13.819018840789795
0.9,0.9,0.152,0.8434280186942011,0.8436810470998094,0.0003,1691054,1.382690861046826,1.4952645545226984,13.4837064743042
0.9,0.9,0.1525,0.8425966114960451,0.8428493904794939,0.0003,1620166,1.384946763566444,1.4937148822472293,13.404511213302612
0.9,0.9,0.153,0.8417631947264872,0.8420157236849051,0.0003,1577800,1.3872020450243723,1.4921624453635476,13.329712867736816
0.9,0.9,0.1535,0.8409277668037765,0.8411800451338176,0.0003,1598636,1.3894585017327419,1.490607266280698,13.489395380020142
0.9,0.9,0.154,0.8400903261303552,0.8403423532281943,0.0003,1708316,1.3917143028561931,1.4890492858363606,13.79075288772583
0.9,0.9,0.1545,0.8392508710924919,0.8395026463538195,0.0003,1564964,1.3939708610848094,1.4874893376262963,13.370312452316284
0.9,0.9,0.155,0.8384094000599277,0.8386609228799456,0.0003,1805150,1.3962280295660618,1.4859262199693983,13.68009352684021
0.9,0.9,0.1555,0.8375659113855869,0.8378171811590025,0.0003,1646568,1.398485878367306,1.4843606223374408,13.590503454208374
0.9,0.9,0.156,0.8367204034052668,0.8369714195262883,0.0003,1461454,1.4007447203013852,1.482792220895924,13.521692514419556
0.9,0.9,0.1565,0.8358728744371896,0.8361236362995207,0.0003,1564312,1.403003798519811,1.4812207496763379,13.664123296737671
0.9,0.9,0.157,0.8350233227818857,0.8352738297787202,0.0003,1489034,1.4052642809694984,1.4796472190789998,13.638442039489746
0.9,0.9,0.1575,0.8341717467215335,0.83442199824555,0.0003,1660768,1.407526139251786,1.4780711540886355,13.442363023757935
0.9,0.9,0.158,0.8333181445199848,0.8335681399633408,0.0003,1596462,1.4097875308441297,1.4764915666670948,13.654273509979248
0.9,0.9,0.1585,0.8324625144220681,0.8327122531763946,0.0003,1494548,1.4120513199226055,1.4749099348936,13.203357219696045
0.9,0.9,0.159,0.8316048546535842,0.8318543361099803,0.0003,1943912,1.4143154529904225,1.4733248367313934,14.127635955810547
0.9,0.9,0.1595,0.8307451634206177,0.8309943869696438,0.0003,1589270,1.4165813240026501,1.4717371166600213,13.305263996124268
0.9,0.9,0.16,0.8298834389094598,0.8301324039411326,0.0003,1595248,1.4188490397816664,1.4701468523394143,13.249070644378662
0.9,0.9,0.1605,0.829019679286121,0.8292683851899068,0.0003,1557138,1.4211173246843891,1.468554169829158,13.421391487121582
0.9,0.9,0.161,0.8281538826960126,0.8284023288608214,0.0003,1770612,1.4233872202952194,1.4669576218941263,13.637367248535156
0.9,0.9,0.1615,0.8272860472636091,0.8275342330777882,0.0003,1618902,1.4256588600471287,1.465359365597001,13.571695566177368
0.9,0.9,0.162,0.8264161710919776,0.8266640959433051,0.0003,1662340,1.4279323546624263,1.4637579087522286,13.24513864517212
0.9,0.9,0.1625,0.8255442522626198,0.8257919155382986,0.0003,1610020,1.430207707483289,1.4621531248459188,13.453813314437866
0.9,0.9,0.163,0.8246702888348824,0.8249176899215328,0.0003,1372238,1.4324844972284172,1.4605456582386187,13.249074220657349
0.9,0.9,0.1635,0.823794278845803,0.8240414171294568,0.0003,1428250,1.4347636521943141,1.4589361016385904,13.355133771896362
0.9,0.9,0.164,0.8229162203096066,0.8231630951756995,0.0003,1807804,1.4370439042070056,1.457322628580776,13.524479389190674
0.9,0.9,0.1645,0.8220361112173248,0.82228272205069,0.0003,1916180,1.4393267674175962,1.4557068889730802,13.855631351470947
0.9,0.9,0.165,0.8211539495365422,0.8214002957214032,0.0003,1672772,1.441612903927758,1.4540882239738235,13.645397901535034
0.9,0.9,0.1655,0.8202697332109466,0.8205158141309099,0.0003,1628260,1.4438992213664485,1.452465989165307,13.501970767974854
0.9,0.9,0.166,0.8193834601599399,0.8196292751979879,0.0003,1732726,1.446189181151064,1.4508417599938275,13.356932401657104
0.9,0.9,0.1665,0.818495128278318,0.8187406768168015,0.0003,1716880,1.4484812219053678,1.4492138785788067,13.490904569625854
0.9,0.9,0.167,0.8176047354357963,0.817850016856427,0.0003,1636606,1.4507764313867983,1.4475830945649,13.164843320846558
0.9,0.9,0.1675,0.8167122794767763,0.8169572931606193,0.0003,1764556,1.4530733652990675,1.4459502335902674,13.19753384590149
0.9,0.9,0.168,0.815817758219903,0.816062503547369,0.0003,1508940,1.4553738904271505,1.4443134477505506,13.027764081954956
0.9,0.9,0.1685,0.8149211694575162,0.8151656458083535,0.0003,1427434,1.4576753454496443,1.4426739340699655,13.183109760284424
0.9,0.9,0.169,0.8140225109555528,0.8142667177088394,0.0003,1772030,1.4599815747860965,1.4410314089232708,13.95946455001831
0.9,0.9,0.1695,0.8131217804529225,0.8133657169870584,0.0003,1679088,1.4622890648149822,1.43938576734913,13.19119119644165
0.9,0.9,0.17,0.8122189756612453,0.8124626413539436,0.0003,1587444,1.4646004907575827,1.4377369231852233,12.918895244598389
0.9,0.9,0.1705,0.8113140942645038,0.8115574884927832,0.0003,1564766,1.4669148862217682,1.4360858287702465,13.19492483139038
0.9,0.9,0.171,0.8104071339184137,0.8106502560585892,0.0003,1524010,1.4692326993816598,1.4344310339797313,13.086555242538452
0.9,0.9,0.1715,0.8094980922502744,0.8097409416779494,0.0003,1824814,1.4715538330776048,1.4327733648232803,13.36323881149292
0.9,0.9,0.172,0.8085869668585011,0.8088295429485586,0.0003,1701698,1.4738771333446512,1.431112816736036,13.463058233261108
0.9,0.9,0.1725,0.8076737553121367,0.8079160574387303,0.0003,1578316,1.4762044975547375,1.4294491592498264,13.81678557395935
0.9,0.9,0.173,0.8067584551505981,0.8070004826871432,0.0003,1823536,1.4785353306960727,1.4277821364454832,13.753501176834106
0.9,0.9,0.1735,0.8058410638831204,0.8060828162022853,0.0003,1745356,1.4808698212751708,1.426112187867023,14.026499032974243
0.9,0.9,0.174,0.8049215789884512,0.8051630554621477,0.0003,1815398,1.4832086185228925,1.4244388298727888,13.841919422149658
0.9,0.9,0.1745,0.8039999979144451,0.8042411979138194,0.0003,1714674,1.4855498709454606,1.4227629158058486,13.82994794845581
0.9,0.9,0.175,0.8030763180775613,0.8033172409729845,0.0003,1597188,1.4878961841527087,1.4210835981878323,13.593008041381836
0.9,0.9,0.1755,0.8021505368624204,0.8023911820234791,0.0003,1744952,1.4902432939260586,1.419400718467504,13.293195962905884
0.9,0.9,0.176,0.8012226516219872,0.8014630184174738,0.0003,1764700,1.4925993400638475,1.417715533929053,13.395512342453003
0.9,0.9,0.1765,0.8002926596758944,0.8005327474737971,0.0003,1474050,1.4949567043486955,1.416026574014213,13.253872871398926
0.9,0.9,0.177,0.7993605583112392,0.7996003664787326,0.0003,1502358,1.4973179855836976,1.41433431804382,13.083251237869263
0.9,0.9,0.1775,0.798426344781645,0.7986658726850795,0.0003,1492736,1.4996834371209038,1.412639666742765,13.292887926101685
0.9,0.9,0.178,0.79749001630684,0.797729263311732,0.0003,1454220,1.5020534522827966,1.4109408436094213,11.840184211730957
0.9,0.9,0.1785,0.7965515700722707,0.7967905355432924,0.0003,1702712,1.5044285393690195,1.4092392848887083,11.934776306152344
0.9,0.9,0.179,0.7956110032287195,0.795849686529688,0.0003,1441254,1.506806689966666,1.4075346026724858,11.848958015441895
0.9,0.9,0.1795,0.7946683128918164,0.7949067133856839,0.0003,1735432,1.5091907894403256,1.4058264572010146,12.090381622314453
0.9,0.9,0.18,0.7937234961416242,0.7939616131904667,0.0003,1883718,1.5115794226438954,1.4041152773120509,12.267092943191528
0.9,0.9,0.1805,0.7927765500221815,0.7930143829871882,0.0003,1967918,1.513972994867129,1.4024008663068717,12.076478004455566
0.9,0.9,0.181,0.7918274715412189,0.7920650197826813,0.0003,1456368,1.5163691593657473,1.4006832362380457,11.791404485702515
0.9,0.9,0.1815,0.7908762576693787,0.7911135205466795,0.0003,2016402,1.5187721178304845,1.3989621497572544,12.25313115119934
0.9,0.9,0.182,0.7899229053400781,0.7901598822116801,0.0003,1520082,1.5211793317237745,1.3972378464196626,11.495356559753418
0.9,0.9,0.1825,0.7889674114489701,0.7892041016724047,0.0003,1810232,1.52359242726186,1.3955097567387837,11.639630317687988
0.9,0.9,0.183,0.7880097728534817,0.7882461757853377,0.0003,1858348,1.5260090028779238,1.3937789209167952,11.878788948059082
0.9,0.9,0.1835,0.7870499863723047,0.7872861013682164,0.0003,1842328,1.5284322840436186,1.3920447648643222,11.780832767486572
0.9,0.9,0.184,0.7860880487850215,0.786323875199657,0.0003,1690804,1.530860042974823,1.3903069207805536,11.622710704803467
0.9,0.9,0.1845,0.7851239568316507,0.7853594940187002,0.0003,1590452,1.533294041966467,1.3885661583507167,11.579120874404907
0.9,0.9,0.185,0.7841577072120813,0.784392954524245,0.0003,1431702,1.5357338306368356,1.3868217257064972,11.74173641204834
0.9,0.9,0.1855,0.7831892965857549,0.7834242533747305,0.0003,1754058,1.5381773590712111,1.3850741494425638,12.298262357711792
0.9,0.9,0.186,0.7822187215710634,0.7824533871875348,0.0003,1505732,1.540628008710485,1.383323036477403,12.089545011520386
0.9,0.9,0.1865,0.7812459787449217,0.7814803525385452,0.0003,1466340,1.5430843332284037,1.3815685169267269,11.735028743743896
0.9,0.9,0.187,0.7802710646423374,0.78050514596173,0.0003,1666550,1.5455450572658225,1.3798106588024133,12.084011554718018
0.9,0.9,0.1875,0.7792939757558789,0.7795277639486057,0.0003,1851606,1.5480132093835548,1.378049616826833,12.049536943435669
0.9,0.9,0.188,0.778314708535209,0.7785482029477695,0.0003,1936090,1.550487201898116,1.376284494070067,12.114016056060791
0.9,0.9,0.1885,0.7773332593865684,0.7775664593643843,0.0003,1708890,1.5529657452461603,1.3745166048673934,12.02487301826477
0.9,0.9,0.189,0.776349624672401,0.7765825295598027,0.0003,1583450,1.5554521706200177,1.3727448291898403,11.860724687576294
0.9,0.9,0.1895,0.7753638007106337,0.7755964098508469,0.0003,1778374,1.5579448671898881,1.3709701046819418,11.828071117401123
0.9,0.9,0.19,0.7743757837744111,0.7746080965095433,0.0003,1521754,1.5604437680516134,1.369191441193037,11.769050598144531
0.9,0.9,0.1905,0.773385570091483,0.7736175857625104,0.0003,1725266,1.5629481873298672,1.3674096765148571,11.934569358825684
0.9,0.9,0.191,0.7723931558436818,0.7726248737904349,0.0003,1371666,1.565458887441568,1.3656236452332986,11.324173927307129
0.9,0.9,0.1915,0.7713985371665272,0.7716299567276771,0.0003,1761732,1.567978004183818,1.3638351987151773,12.213986158370972
0.9,0.9,0.192,0.7704017101484688,0.7706328306615133,0.0003,1480360,1.5705012011982293,1.3620425838595347,11.94213342666626
0.9,0.9,0.1925,0.7694026708307574,0.7696334916320067,0.0003,1710578,1.5730339791422392,1.3602463517181804,12.276177167892456
0.9,0.9,0.193,0.768401415206345,0.7686319356309068,0.0003,2111062,1.5755716657390426,1.3584474018687032,12.483332633972168
0.9,0.9,0.1935,0.767397939220228,0.7676281586019941,0.0003,1693614,1.5781173676377567,1.356643938652732,12.188391923904419
0.9,0.9,0.194,0.7663922387678036,0.7666221564394339,0.0003,2091532,1.5806698184956596,1.354837030741832,12.630434513092041
0.9,0.9,0.1945,0.7653843096952544,0.7656139249881629,0.0003,2125090,1.5832289531823907,1.353026683562098,12.619751453399658
0.9,0.9,0.195,0.7643741477986208,0.7646034600429603,0.0003,1403390,1.5857966894221496,1.3512133506052073,11.8293776512146
0.9,0.9,0.1955,0.7633617488232763,0.7635907573479233,0.0003,1749492,1.58837162385279,1.3493956582234024,12.178433179855347
0.9,0.9,0.196,0.7623471084634595,0.7625758125959986,0.0003,1779420,1.5909523197270061,1.3475747413373445,12.208056926727295
0.9,0.9,0.1965,0.7613302223615187,0.7615586214282272,0.0003,1889840,1.5935405012878463,1.3457497958828089,12.225097894668579
0.9,0.9,0.197,0.7603110861076272,0.7605391794334595,0.0003,1918952,1.5961385201394767,1.3439217381458148,12.22411847114563
0.9,0.9,0.1975,0.7592896952389712,0.7595174821475428,0.0003,1907230,1.598741388002669,1.3420898538092538,12.20595121383667
0.9,0.9,0.198,0.7582660452394847,0.7584935250530566,0.0003,1805868,1.6013541991048392,1.3402539374068685,12.217538833618164
0.9,0.9,0.1985,0.7572401315387705,0.7574673035782321,0.0003,1819230,1.6039754290534238,1.3384148263172637,12.274634838104248
0.9,0.9,0.199,0.7562119495120393,0.7564388130968929,0.0003,1629900,1.6066034876491138,1.3365718948562084,11.98776888847351
0.9,0.9,0.1995,0.7551814944791885,0.7554080489275322,0.0003,1554754,1.6092383843401616,1.3347248807611232,12.001887083053589
0.9,0.9,0.2,0.7541487617044179,0.7543750063329292,0.0003,1927648,1.6118831196829668,1.332874806918646,12.224075555801392
0.9,0.9,0.2005,0.7531137463953576,0.7533396805192761,0.0003,2023432,1.6145370013930522,1.3310210476235487,12.334757566452026
0.9,0.9,0.201,0.7520764437028045,0.7523020666359153,0.0003,1902470,1.6171970003971472,1.3291626161244177,12.107573986053467
0.9,0.9,0.2015,0.7510368487197784,0.7512621597743943,0.0003,1649750,1.619866764774728,1.3273009766528763,12.112577676773071
0.9,0.9,0.202,0.7499949564811768,0.7502199549681211,0.0003,2043096,1.6225454264657602,1.325436234362685,12.309850454330444
0.9,0.9,0.2025,0.7489507619628829,0.7491754471914718,0.0003,1841202,1.6252314872488762,1.323566854746025,12.23664116859436
0.9,0.9,0.203,0.7479042600813719,0.7481286313593963,0.0003,2038616,1.627927300787682,1.3216939054220396,12.413481712341309
0.9,0.9,0.2035,0.7468554456928818,0.7470795023265896,0.0003,1929554,1.6306311818760832,1.3198171048507392,12.1499924659729
0.9,0.9,0.204,0.7458043135930269,0.7460280548871048,0.0003,2114392,1.633346371111072,1.3179369269836883,12.381489515304565
0.9,0.9,0.2045,0.7447508585156984,0.7449742837732531,0.0003,1994148,1.6360686340397266,1.3160527566133755,12.066230297088623
0.9,0.9,0.205,0.7436950751328503,0.7439181836553901,0.0003,1749036,1.6388001641507408,1.3141643022682272,11.883615016937256
0.9,0.9,0.2055,0.7426369580535954,0.7428597491410115,0.0003,1904862,1.6415410011605613,1.3122723798852447,12.226009607315063
0.9,0.9,0.206,0.741576501823585,0.741798974774132,0.0003,2110518,1.644291684066794,1.3103764615420663,12.871780157089233
0.9,0.9,0.2065,0.7405137009243091,0.7407358550345864,0.0003,1683808,1.6470519872333933,1.3084766980200624,12.23897385597229
0.9,0.9,0.207,0.7394485497724111,0.7396703843373429,0.0003,2411164,1.6498221227583851,1.3065734771503648,13.12550687789917
0.9,0.9,0.2075,0.7383810427189907,0.7386025570318064,0.0003,1705552,1.6526012063249718,1.3046656719938718,12.47694730758667
0.9,0.9,0.208,0.7373111740488583,0.7375323674010729,0.0003,1690416,1.6553909301462117,1.3027545422385722,12.357283353805542
0.9,0.9,0.2085,0.7362389379799114,0.7364598096613053,0.0003,2019202,1.6581902550886052,1.3008389437929568,12.432568550109863
0.9,0.9,0.209,0.7351643286622592,0.7353848779608578,0.0003,1980218,1.660999486753933,1.2989198632145673,12.966053009033203
0.9,0.9,0.2095,0.7340873401776432,0.7343075663796965,0.0003,1589692,1.6638195878013236,1.2969965165682262,12.202331066131592
0.9,0.9,0.21,0.7330079665386091,0.7332278689285707,0.0003,1748208,1.6666478293074596,1.2950690648964027,12.57207989692688
0.9,0.9,0.2105,0.7319262016877219,0.7321457795482282,0.0003,2059290,1.6694879649862726,1.2931378851067532,12.80417799949646
0.9,0.9,0.211,0.7308420394968889,0.7310612921087379,0.0003,2086374,1.6723388784853286,1.2912026362375528,12.821995496749878
0.9,0.9,0.2115,0.7297554737665144,0.7299744004086444,0.0003,2061212,1.67519989713943,1.2892633253887515,12.499447584152222
0.9,0.9,0.212,0.7286664982247604,0.7288850981742278,0.0003,1944452,1.6780727922527132,1.2873199796659667,12.50681185722351
0.9,0.9,0.2125,0.7275751065268038,0.7277933790587618,0.0003,1926594,1.6809552228725348,1.2853727121975451,12.648945331573486
0.9,0.9,0.213,0.7264812922538624,0.7266992366415385,0.0003,2316592,1.6838486899397505,1.283421677236354,12.66433572769165
0.9,0.9,0.2135,0.7253850489125615,0.7256026644272352,0.0003,2179180,1.6867545088516367,1.28146613898614,12.498697280883789
0.9,0.9,0.214,0.7242863699340533,0.7245036558450335,0.0003,1967894,1.6896694544678856,1.2795063500071862,12.297167778015137
0.9,0.9,0.2145,0.7231852486731319,0.7234022042477338,0.0003,1998652,1.6925972934705626,1.2775431208710273,12.411122560501099
0.9,0.9,0.215,0.7220816784074716,0.7222983029109938,0.0003,2041980,1.6955362443489823,1.2755750574452245,12.251548290252686
0.9,0.9,0.2155,0.7209756523367061,0.7211919450324071,0.0003,2118852,1.6984868799288912,1.273603264459638,12.472140312194824
0.9,0.9,0.216,0.7198671635815955,0.72008312373067,0.0003,2156424,1.7014481844386544,1.2716275503458165,12.432379484176636
0.9,0.9,0.2165,0.718756205183179,0.7189718320447339,0.0003,1740068,1.7044211737540123,1.2696469598748885,12.07633900642395
0.9,0.9,0.217,0.7176427701017503,0.7178580629327808,0.0003,2275858,1.7074071669008943,1.2676630033374103,12.525514602661133
0.9,0.9,0.2175,0.71652685121622,0.7167418092715848,0.0003,2381684,1.7104045160448598,1.2656740432467155,12.61662769317627
0.9,0.9,0.218,0.7154084413228738,0.7156230638552706,0.0003,2348328,1.7134162787342158,1.263681525427929,12.536787509918213
0.9,0.9,0.2185,0.7142875331346344,0.7145018193945748,0.0003,2114952,1.7164373598582918,1.2616840932162945,12.46630573272705
0.9,0.9,0.219,0.7131641192802014,0.7133780685159854,0.0003,2041818,1.7194730433560959,1.2596832720712756,12.363028287887573
0.9,0.9,0.2195,0.7120381923028538,0.7122518037605446,0.0003,2264662,1.7225196202838207,1.2576777754559674,12.602588415145874
0.9,0.9,0.22,0.7109097446597297,0.7111230175831276,0.0003,1754914,1.7255798505139184,1.255667726476188,11.713562726974487
0.9,0.9,0.2205,0.7097787687206869,0.709991702351303,0.0003,2249550,1.7286534682448986,1.2536538689681411,12.565146207809448
0.9,0.9,0.221,0.7086452567673772,0.7088578503444074,0.0003,2311932,1.7317389264061955,1.2516352630441525,12.0173659324646
0.9,0.9,0.2215,0.7075092009922737,0.7077214537525713,0.0003,2032546,1.7348372208634177,1.2496128163625393,11.88414478302002
0.9,0.9,0.222,0.7063705934974653,0.7065825046755145,0.0003,1758732,1.737948818243665,1.2475854470804797,11.34323787689209
0.9,0.9,0.2225,0.7052294262939796,0.7054409951218678,0.0003,1926114,1.7410759153050641,1.2455543747067628,11.547221422195435
0.9,0.9,0.223,0.7040856913002516,0.7042969170076416,0.0003,1930630,1.7442142330273975,1.2435190651604184,11.621126413345337
0.9,0.9,0.2235,0.7029393803415811,0.7031502621556835,0.0003,2466386,1.7473667121093337,1.2414788202763611,12.153380393981934
0.9,0.9,0.224,0.7017904851485925,0.7020010222941371,0.0003,2357794,1.7505340907587974,1.239433929019485,12.156213998794556
0.9,0.9,0.2245,0.7006389973563727,0.7008491890555796,0.0003,1889098,1.7537132558827113,1.2373847753210518,11.653512954711914
0.9,0.9,0.225,0.6994849085033693,0.6996947539759203,0.0003,2449858,1.756909172443654,1.2353316501230065,12.371723890304565
0.9,0.9,0.2255,0.6983282100301722,0.6985377084931812,0.0003,2240324,1.7601177913615766,1.2332738435505983,12.076494932174683
0.9,0.9,0.226,0.6971688932784118,0.6973780439463954,0.0003,2231236,1.763339745691232,1.2312113558997821,11.907654523849487
0.9,0.9,0.2265,0.6960069494895441,0.696215751574391,0.0003,2061980,1.7665779462422255,1.2291448350151102,11.484504461288452
0.9,0.9,0.227,0.6948423698038233,0.6950508225147645,0.0003,2248656,1.7698302019783259,1.2270733563628153,11.777862071990967
0.9,0.9,0.2275,0.6936751452588465,0.6938832478024242,0.0003,2428838,1.7730979283514186,1.2249972279769625,11.779505014419556
0.9,0.9,0.228,0.6925052667885528,0.6927130183685893,0.0003,1969078,1.7763799125196464,1.222917149842289,11.283999919891357
0.9,0.9,0.2285,0.6913327252219452,0.6915401250395118,0.0003,2696040,1.7796774540480813,1.2208319375666095,11.97200083732605
0.9,0.9,0.229,0.6901575112817019,0.6903645585350864,0.0003,2600910,1.7829886474763912,1.218742204469418,11.86789846420288
0.9,0.9,0.2295,0.6889796155830857,0.6891863094677606,0.0003,2227454,1.7863177315306107,1.2166482675020902,11.822644472122192
0.9,0.9,0.23,0.6877990286325318,0.6880053683411216,0.0003,2297252,1.7896614023069155,1.214549409786664,11.663830280303955
0.9,0.9,0.2305,0.6866157408263667,0.6868217255486145,0.0003,1935198,1.7930210248563216,1.2124458559642486,11.102977752685547
0.9,0.9,0.231,0.6854297424494603,0.6856353713721951,0.0003,1942090,1.7963959673643863,1.21033776871877,11.267288208007812
0.9,0.9,0.2315,0.6842410236738918,0.6844462959809939,0.0003,2278074,1.7997877163320188,1.2082246279285276,11.622761487960815
0.9,0.9,0.232,0.6830495745575705,0.6832544894299378,0.0003,2715510,1.8031944998195981,1.2061072470189278,11.905108451843262
0.9,0.9,0.2325,0.6818553850428057,0.6820599416583185,0.0003,2366798,1.8066199228996234,1.2039850579369609,11.582773923873901
0.9,0.9,0.233,0.680658444954877,0.6808626424883635,0.0003,2622224,1.8100604556136055,1.201858246465931,11.961784601211548
0.9,0.9,0.2335,0.6794587440006579,0.6796625816238581,0.0003,2365114,1.81351817071401,1.1997265841108418,11.694336175918579
0.9,0.9,0.234,0.6782562717671194,0.6784597486486496,0.0003,2512954,1.8169926869208164,1.1975895689709048,11.771914005279541
0.9,0.9,0.2345,0.6770510177196869,0.6772541330250028,0.0003,2218050,1.820485231002873,1.1954488046694516,11.272908449172974
0.9,0.9,0.235,0.6758429712011208,0.6760457240924811,0.0003,2316354,1.8239936823674567,1.1933023407823837,11.525313138961792
0.9,0.9,0.2355,0.6746321214293595,0.6748345110657883,0.0003,2489498,1.8275189744548783,1.1911512144310958,11.542617082595825
0.9,0.9,0.236,0.6734184574965547,0.6736204830338036,0.0003,3159798,1.8310643369362418,1.1889956865181663,12.00689959526062
0.9,0.9,0.2365,0.6722019683672265,0.6724036289577366,0.0003,2102426,1.8346258282739334,1.1868343939749213,11.253395557403564
0.9,0.9,0.237,0.6709826428764432,0.6711839376693061,0.0003,2532016,1.8382070243887558,1.1846686809536502,11.736870765686035
0.9,0.9,0.2375,0.6697604697285274,0.669961397869446,0.0003,2388456,1.8418054717383665,1.1824985629407538,11.607799053192139
0.9,0.9,0.238,0.668535437495277,0.6687359981265255,0.0003,2532068,1.8454222786563985,1.1803225358275145,11.810805797576904
0.9,0.9,0.2385,0.6673075346140233,0.6675077268744074,0.0003,2578234,1.8490570482084596,1.1781420748053943,11.933007955551147
0.9,0.9,0.239,0.6660767493862337,0.6662765724110495,0.0003,2271456,1.8527124236961943,1.1759565351300318,11.606332302093506
0.9,0.9,0.2395,0.6648430699755562,0.6650425228965489,0.0003,2984590,1.8563855966019664,1.1737659061543375,12.361117839813232
0.9,0.9,0.24,0.6636064844060546,0.6638055663513764,0.0003,2681676,1.8600788816394818,1.1715703846550751,12.09601092338562
0.9,0.9,0.2405,0.6623669805604661,0.6625656906546342,0.0003,2162220,1.8637893842396582,1.1693696454294416,11.412418842315674
0.9,0.9,0.241,0.6611245461782695,0.661322883542123,0.0003,2763150,1.8675224448720824,1.167163751808699,12.225817203521729
0.9,0.9,0.2415,0.6598791688537479,0.6600771326044039,0.0003,3246672,1.871274198169002,1.1649528156045075,12.83802056312561
0.9,0.9,0.242,0.6586308360342245,0.6588284252850347,0.0003,2245898,1.875045621169045,1.1627369008033523,11.935305833816528
0.9,0.9,0.2425,0.6573795350179918,0.6575767488784973,0.0003,2327680,1.8788371312181738,1.1605154532775699,11.998201608657837
0.9,0.9,0.243,0.6561252529523256,0.6563220905282112,0.0003,3140188,1.882649256548217,1.1582893381476518,12.563527584075928
0.9,0.9,0.2435,0.6548679768316341,0.6550644372246835,0.0003,2766558,1.8864828617714984,1.1560572736790027,12.256015300750732
0.9,0.9,0.244,0.6536076934950943,0.6538037758031428,0.0003,2649296,1.8903373062074798,1.1538204476917984,12.388453960418701
0.9,0.9,0.2445,0.6523443896247958,0.6525400929416832,0.0003,2604878,1.8942134080998612,1.1515787622827336,12.109190225601196
0.9,0.9,0.245,0.6510780517435566,0.6512733751590797,0.0003,2899148,1.8981088007417632,1.1493312444174961,12.50615906715393
0.9,0.9,0.2455,0.6498086662128156,0.6500036088126795,0.0003,2030816,1.9020277971699067,1.1470781930191616,11.426748752593994
0.9,0.9,0.246,0.6485362192301338,0.6487307800959028,0.0003,2329664,1.9059681705920135,1.144820232836726,11.748843908309937
0.9,0.9,0.2465,0.6472606968273387,0.6474548750363869,0.0003,2690180,1.909930456450817,1.1425567361602005,12.183285474777222
